contig_ID,Methylation_MAG
s42629.ctg047016l,NA
s24330.ctg026787l,NA
s10.ctg035588l,NA
s20783.ctg022917l,NA
s11023.ctg012231l,NA
s5684.ctg006360l,NA
s20014.ctg022080l,NA
s10.ctg007837l,NA
s8568.ctg009556l,NA
s6440.ctg007191l,NA
s3942.ctg004445l,NA
s45588.ctg050401l,NA
s5039.ctg005654l,NA
s1556.ctg001755l,NA
s193.ctg000223l,NA
s3462.ctg003905l,NA
s27734.ctg030538l,NA
s29200.ctg032149l,NA
s25043.ctg027572l,NA
s21126.ctg023287l,NA
s14425.ctg015973l,NA
s19250.ctg021255l,NA
s10.ctg016961l,NA
s10.ctg000246l,NA
s50991.ctg056739l,NA
s10453.ctg011607l,NA
s10.ctg044128l,NA
s33745.ctg037113l,NA
s7207.ctg008038l,NA
s13029.ctg014442l,NA
s28179.ctg031034l,NA
s24478.ctg026953l,NA
s44710.ctg049390l,NA
s50074.ctg055617l,NA
s1694.ctg001906l,NA
s46086.ctg050962l,NA
s37217.ctg040948l,NA
s32541.ctg035811l,NA
s9563.ctg010648l,NA
s14314.ctg015851l,NA
s14488.ctg016040l,NA
s53379.ctg059833l,NA
s40748.ctg044917l,NA
s20619.ctg022737l,NA
s39818.ctg043881l,NA
s10.ctg013179l,NA
s2138.ctg002423c,NA
s44310.ctg048931l,NA
s2366.ctg028135l,NA
s3791.ctg004276l,NA
s16360.ctg018109l,NA
s51958.ctg057964l,NA
s802.ctg000900l,NA
s46214.ctg051103l,NA
s8340.ctg009303l,NA
s25806.ctg028403l,NA
s20458.ctg022560l,NA
s17961.ctg019858l,NA
s4282.ctg004824l,NA
s29307.ctg032268l,NA
s768.ctg036341l,NA
s37769.ctg041567l,NA
s25780.ctg028375l,NA
s3225.ctg003633l,NA
s29933.ctg032949l,NA
s11575.ctg012839l,NA
s1381.ctg001550l,NA
