sample	percent	reads	taxon_id	taxon_name
INF1	0.000028	1	2249	Halococcus
INF1	0.000028	1	2256	Natronobacterium
INF1	0.000028	1	2270	Thermoproteus
INF1	0.000028	1	2319	Methanopyrus
INF1	0.000028	1	43927	Halobaculum
INF1	0.000028	1	51228	Wigglesworthia
INF1	0.000028	1	54247	Hyperthermus
INF1	0.000028	1	54258	Ignicoccus
INF1	0.000028	1	56635	Aeropyrum
INF1	0.000028	1	69655	Sulfurisphaera
INF1	0.000028	1	105850	Acidilobus
INF1	0.000028	1	114185	Candidatus Carsonella
INF1	0.000028	1	198346	Candidatus Palibaumannia
INF1	0.000028	1	203193	Halobiforma
INF1	0.000028	1	293431	Haloquadratum
INF1	0.000028	1	401618	Candidatus Riesia
INF1	0.000028	1	409304	Candidatus Ishikawella
INF1	0.000028	1	477695	Thermogladius
INF1	0.000028	1	1048757	Candidatus Moranella
INF1	0.000028	1	1075398	Salarchaeum
INF1	0.000028	1	1076625	Candidatus Steffania
INF1	0.000028	1	1302410	Candidatus Annandia
INF1	0.000028	1	1906659	Candidatus Hoaglandella
INF1	0.000028	1	1906660	Candidatus Mikella
INF1	0.000028	1	1906661	Candidatus Gullanella
INF1	0.000028	1	1980514	Halodesulfurarchaeum
INF1	0.000028	1	2017961	Sulfodiicoccus
INF1	0.000028	1	2100760	Saccharolobus
INF1	0.000028	1	2162630	Salinirubellus
INF1	0.000028	1	2678343	Halalkaliarchaeum
INF1	0.000028	1	2765402	Natrarchaeobaculum
INF1	0.000028	1	2806252	Haloglomus
INF1	0.000028	1	2856573	Infirmifilum
INF1	0.000028	1	2881427	Parasynechococcus
INF1	0.000028	1	2907507	Halococcoides
INF1	0.000028	1	2974824	Nanobdella
INF1	0.000028	1	3065676	Salinilacihabitans
INF1	0.192492	6921	10239	Viruses
INF1	3.766906	135438	NA	cannot be assigned to a (non-viral) genus
INF1	2.946123	105927	NA	unclassified
file	percent	reads	taxon_id	taxon_name
INF2	13.326521	473932	28196	Arcobacter
INF2	9.069071	322524	469	Acinetobacter
INF2	6.917822	246019	237	Flavobacterium
INF2	6.183831	219916	2321111	Aliarcobacter
INF2	4.604355	163745	12916	Acidovorax
INF2	3.097314	110150	816	Bacteroides
INF2	2.859061	101677	642	Aeromonas
INF2	1.878353	66800	286	Pseudomonas
INF2	1.850459	65808	1357	Lactococcus
INF2	1.478275	52572	909656	Phocaeicola
INF2	1.348421	47954	216851	Faecalibacterium
INF2	1.310545	46607	572511	Blautia
INF2	1.069143	38022	475	Moraxella
INF2	0.869497	30922	2974251	Segatella
INF2	0.838285	29812	501783	Cloacibacterium
INF2	0.809801	28799	1470540	Jeotgalibaca
INF2	0.780979	27774	239759	Alistipes
INF2	0.726765	25846	28065	Rhodoferax
INF2	0.716586	25484	841	Roseburia
INF2	0.698927	24856	283	Comamonas
INF2	0.659814	23465	187	Aquaspirillum
INF2	0.595983	21195	1263	Ruminococcus
INF2	0.553833	19696	1350	Enterococcus
INF2	0.546494	19435	375288	Parabacteroides
INF2	0.544244	19355	43947	Tolumonas
INF2	0.539745	19195	1678	Bifidobacterium
INF2	0.525686	18695	838	Prevotella
INF2	0.510502	18155	1301	Streptococcus
INF2	0.483395	17191	2818469	Fuscovulum
INF2	0.462812	16459	346096	Paludibacter
INF2	0.442847	15749	1485	Clostridium
INF2	0.371143	13199	52972	Polaromonas
INF2	0.362708	12899	73029	Dechloromonas
INF2	0.358771	12759	33057	Thauera
INF2	0.355397	12639	238749	Diaphorobacter
INF2	0.353541	12573	2747	Carnobacterium
INF2	0.332002	11807	207244	Anaerostipes
INF2	0.319798	11373	33042	Coprococcus
INF2	0.309788	11017	88875	Ferribacterium
INF2	0.301521	10723	292632	Subdoligranulum
INF2	0.301296	10715	497	Psychrobacter
INF2	0.300677	10693	570	Klebsiella
INF2	0.300649	10692	59732	Chryseobacterium
INF2	0.292804	10413	189330	Dorea
INF2	0.276129	9820	29580	Janthinobacterium
INF2	0.273289	9719	2892396	Vescimonas
INF2	0.271236	9646	2944193	Simiaoa
INF2	0.260214	9254	34102	Sphaerotilus
INF2	0.251384	8940	47420	Hydrogenophaga
INF2	0.24711	8788	72763	Tessaracoccus
INF2	0.246379	8762	2316020	Mediterraneibacter
INF2	0.240137	8540	219181	Ottowia
INF2	0.239434	8515	28050	Lachnospira
INF2	0.225402	8016	265	Paracoccus
INF2	0.22439	7980	33882	Microbacterium
INF2	0.218485	7770	2321114	Malaciobacter
INF2	0.213142	7580	2321187	Poseidonibacter
INF2	0.210359	7481	57665	Sulfurospirillum
INF2	0.192981	6863	2569097	Anaerobutyricum
INF2	0.191659	6816	1085622	Propioniciclava
INF2	0.182493	6490	146937	Azospira
INF2	0.180018	6402	102106	Collinsella
INF2	0.174929	6221	59734	Empedobacter
INF2	0.171836	6111	352450	Simplicispira
INF2	0.170823	6075	201096	Alicycliphilus
INF2	0.163428	5812	970	Selenomonas
INF2	0.158479	5636	34072	Variovorax
INF2	0.157635	5606	160674	Raoultella
INF2	0.15637	5561	116071	Micropruina
INF2	0.151871	5401	202746	Sulfurimonas
INF2	0.146528	5211	1506553	Lachnoclostridium
INF2	0.136996	4872	22	Shewanella
INF2	0.128617	4574	2782231	Kaistella
INF2	0.126086	4484	1730	Eubacterium
INF2	0.125299	4456	2719313	Enterocloster
INF2	0.121249	4312	830	Butyrivibrio
INF2	0.11945	4248	44249	Paenibacillus
INF2	0.117819	4190	946234	Flavonifractor
INF2	0.117706	4186	662	Vibrio
INF2	0.117116	4165	59	Vitreoscilla
INF2	0.115851	4120	80865	Delftia
INF2	0.11003	3913	1578	Lactobacillus
INF2	0.108483	3858	2678885	Faecalibacillus
INF2	0.107443	3821	1649468	Melaminivora
INF2	0.106234	3778	544	Citrobacter
INF2	0.10539	3748	397864	Barnesiella
INF2	0.104265	3708	12960	Azoarcus
INF2	0.103084	3666	551759	Aromatoleum
INF2	0.100413	3571	323620	Shinella
INF2	0.100244	3565	55968	Leucobacter
INF2	0.099682	3545	848	Fusobacterium
INF2	0.098051	3487	2782229	Epilithonimonas
INF2	0.089362	3178	283168	Odoribacter
INF2	0.089025	3166	32067	Leptotrichia
INF2	0.086522	3077	2591381	Dysosmobacter
INF2	0.084948	3021	1649459	Hungatella
INF2	0.084301	2998	239934	Akkermansia
INF2	0.084048	2989	138117	Quatrionicoccus
INF2	0.083401	2966	1843210	Anaerocolumna
INF2	0.083261	2961	629	Yersinia
INF2	0.082979	2951	379	Rhizobium
INF2	0.080955	2879	872	Desulfovibrio
INF2	0.079633	2832	893	Desulfobulbus
INF2	0.079211	2817	1375	Aerococcus
INF2	0.076568	2723	40544	Sutterella
INF2	0.076287	2713	1030	Thiothrix
INF2	0.076231	2711	2901164	Stutzerimonas
INF2	0.075443	2683	577309	Paraprevotella
INF2	0.073728	2622	547	Enterobacter
INF2	0.072575	2581	10	Cellvibrio
INF2	0.072519	2579	665874	Limnohabitans
INF2	0.072463	2577	1905344	Ruthenibacterium
INF2	0.071844	2555	2737	Vagococcus
INF2	0.07176	2552	299568	Uruburuella
INF2	0.069145	2459	1392389	Intestinimonas
INF2	0.06861	2440	2944198	Wansuia
INF2	0.067795	2411	906	Megasphaera
INF2	0.067767	2410	3051138	Paenacidovorax
INF2	0.067289	2393	39948	Dialister
INF2	0.065658	2335	1918454	Flintibacter
INF2	0.065574	2332	248744	Marvinbryantia
INF2	0.065377	2325	204456	Gemmobacter
INF2	0.064702	2301	2719231	Lacrimispora
INF2	0.062734	2231	83618	Pseudoxanthomonas
INF2	0.062734	2231	92793	Aquabacterium
INF2	0.062199	2212	146784	Bacteriovorax
INF2	0.062059	2207	579	Kluyvera
INF2	0.061974	2204	2901261	Denitrificimonas
INF2	0.061778	2197	93681	Roseateles
INF2	0.061271	2179	28453	Sphingobacterium
INF2	0.0604	2148	2824158	Aquirhabdus
INF2	0.060175	2140	84567	Pedobacter
INF2	0.060147	2139	2944152	Wujia
INF2	0.06009	2137	135858	Catenibacterium
INF2	0.060062	2136	2891322	Parazoarcus
INF2	0.059894	2130	294702	Proteiniphilum
INF2	0.059641	2121	561	Escherichia
INF2	0.059472	2115	1155385	Proteiniclasticum
INF2	0.059106	2102	2321115	Halarcobacter
INF2	0.058403	2077	2892397	Pusillibacter
INF2	0.058235	2071	167639	Ilyobacter
INF2	0.057897	2059	2834348	Caproicibacterium
INF2	0.057869	2058	85413	Bosea
INF2	0.057475	2044	1839	Nocardioides
INF2	0.056716	2017	32008	Burkholderia
INF2	0.056435	2007	40323	Stenotrophomonas
INF2	0.056182	1998	1386	Bacillus
INF2	0.055395	1970	574697	Butyricimonas
INF2	0.055198	1963	29404	Microlunatus
INF2	0.054551	1940	156973	Dysgonomonas
INF2	0.054551	1940	308865	Elizabethkingia
INF2	0.053904	1917	106589	Cupriavidus
INF2	0.053707	1910	168470	Laribacter
INF2	0.053623	1907	29465	Veillonella
INF2	0.05337	1898	149698	Massilia
INF2	0.052442	1865	401469	Undibacterium
INF2	0.052161	1855	244127	Anaerotruncus
INF2	0.051289	1824	374	Bradyrhizobium
INF2	0.051092	1817	157	Treponema
INF2	0.049546	1762	2222	Methanothrix
INF2	0.049461	1759	158846	Megamonas
INF2	0.049349	1755	68287	Mesorhizobium
INF2	0.049321	1754	535	Chromobacterium
INF2	0.049265	1752	1060	Rhodobacter
INF2	0.04904	1744	33951	Acetobacterium
INF2	0.048505	1725	141948	Thermomonas
INF2	0.047915	1704	194	Campylobacter
INF2	0.047662	1695	32068	Sebaldella
INF2	0.047043	1673	1707	Cellulomonas
INF2	0.046256	1645	1769726	Niveibacterium
INF2	0.045244	1609	33024	Phascolarctobacterium
INF2	0.044737	1591	2891294	Nitrogeniibacter
INF2	0.044006	1565	2060094	Aminipila
INF2	0.043781	1557	958	Bdellovibrio
INF2	0.043331	1541	68	Lysobacter
INF2	0.042432	1509	2680021	Ephemeroptericola
INF2	0.041476	1475	332102	Fluviicola
INF2	0.041335	1470	2888809	Novisyntrophococcus
INF2	0.040013	1423	191769	Marinilactibacillus
INF2	0.039788	1415	2093823	Candidatus Nanosynbacter
INF2	0.039367	1400	3025755	Thomasclavelia
INF2	0.039029	1388	1647	Erysipelothrix
INF2	0.038551	1371	186831	Acetoanaerobium
INF2	0.038326	1363	1866885	Mycolicibacterium
INF2	0.038017	1352	2912996	Changpingibacter
INF2	0.037623	1338	84111	Eggerthella
INF2	0.037342	1328	1883	Streptomyces
INF2	0.037342	1328	2678886	Pulveribacter
INF2	0.037117	1320	117563	Granulicatella
INF2	0.036808	1309	2842531	Solibaculum
INF2	0.036583	1301	482	Neisseria
INF2	0.036274	1290	423349	Mucilaginibacter
INF2	0.036189	1287	2974257	Hoylesella
INF2	0.036161	1286	2831665	Candidatus Mycosynbacter
INF2	0.036049	1282	1827	Rhodococcus
INF2	0.034896	1241	1716	Corynebacterium
INF2	0.034333	1221	2529408	Schaalia
INF2	0.03394	1207	1663	Arthrobacter
INF2	0.033771	1201	41275	Brevundimonas
INF2	0.033771	1201	1331051	Candidatus Saccharimonas
INF2	0.033377	1187	836	Porphyromonas
INF2	0.033293	1184	864	Pectinatus
INF2	0.033096	1177	2053	Gordonia
INF2	0.033012	1174	1471399	Draconibacterium
INF2	0.032984	1173	13687	Sphingomonas
INF2	0.032956	1172	1870884	Clostridioides
INF2	0.032731	1164	307628	Petrimonas
INF2	0.032562	1158	1348911	Coprobacter
INF2	0.032534	1157	1822464	Paraburkholderia
INF2	0.032196	1145	46205	Pseudobutyrivibrio
INF2	0.031465	1119	1572860	Hartmannibacter
INF2	0.031268	1112	1911577	Oryzomicrobium
INF2	0.0311	1106	338	Xanthomonas
INF2	0.030734	1093	212744	Rugamonas
INF2	0.029919	1064	174951	Ramlibacter
INF2	0.029553	1051	365348	Pelosinus
INF2	0.029441	1047	311181	Denitratisoma
INF2	0.029413	1046	2767887	Ligilactobacillus
INF2	0.029131	1036	898	Desulfomicrobium
INF2	0.028766	1023	416	Methylomonas
INF2	0.028738	1022	1743	Propionibacterium
INF2	0.028428	1011	2891324	Pseudothauera
INF2	0.028091	999	88	Leptothrix
INF2	0.027782	988	843	Wolinella
INF2	0.027754	987	2518495	Duncaniella
INF2	0.027669	984	1769710	Sellimonas
INF2	0.027669	984	2715289	Amniculibacterium
INF2	0.027163	966	180162	Cetobacterium
INF2	0.026882	956	35829	Acetivibrio
INF2	0.026826	954	57739	Vogesella
INF2	0.02646	941	1918540	Muribaculum
INF2	0.026404	939	48736	Ralstonia
INF2	0.026348	937	2944195	Qiania
INF2	0.026151	930	2717089	Massilistercora
INF2	0.026123	929	1443919	Tabrizicola
INF2	0.025757	916	52959	Polaribacter
INF2	0.025757	916	2490452	Serpentinimonas
INF2	0.025363	902	447020	Adlercreutzia
INF2	0.025195	896	46913	Devosia
INF2	0.025167	895	407217	Aquitalea
INF2	0.025138	894	358023	Lutibacter
INF2	0.02497	888	67575	Rheinheimera
INF2	0.024942	887	357	Agrobacterium
INF2	0.024913	886	904	Acidaminococcus
INF2	0.024829	883	60919	Sanguibacter
INF2	0.024379	867	400060	Paludibacterium
INF2	0.024379	867	1193324	Alkalitalea
INF2	0.024267	863	79328	Chitinophaga
INF2	0.024126	858	2678352	Maribellus
INF2	0.023929	851	83770	Succinivibrio
INF2	0.023536	837	1654	Actinomyces
INF2	0.023254	827	286130	Sulfuricurvum
INF2	0.023226	826	1926556	Emergencia
INF2	0.022945	816	2760873	Tenuifilum
INF2	0.022917	815	222	Achromobacter
INF2	0.022917	815	517	Bordetella
INF2	0.022889	814	3024823	Anaeromicropila
INF2	0.022692	807	191	Azospirillum
INF2	0.022664	806	1778653	Sulfuriferula
INF2	0.02227	792	1114981	Piscinibacter
INF2	0.02227	792	3031933	Chordicoccus
INF2	0.022186	789	2675231	Mesobacillus
INF2	0.021989	782	265570	Sulfurovum
INF2	0.021905	779	36853	Desulfitobacterium
INF2	0.021427	762	1054211	Sulfuritalea
INF2	0.021286	757	195950	Tannerella
INF2	0.02123	755	165695	Sphingobium
INF2	0.02123	755	990721	Christensenella
INF2	0.021174	753	1637	Listeria
INF2	0.021174	753	114627	Alkaliphilus
INF2	0.021146	752	213485	Micavibrio
INF2	0.021033	748	2742	Marinobacter
INF2	0.020977	746	978	Cytophaga
INF2	0.020808	740	832	Fibrobacter
INF2	0.020752	738	28105	Sinorhizobium
INF2	0.020555	731	3051137	Paracidovorax
INF2	0.020499	729	1918536	Longicatena
INF2	0.020414	726	391952	Aquincola
INF2	0.020358	724	53460	Nakamurella
INF2	0.020358	724	2946607	Neotabrizicola
INF2	0.02033	723	947525	Miniimonas
INF2	0.020189	718	1279	Staphylococcus
INF2	0.020105	715	3048127	Thermocaproicibacter
INF2	0.020021	712	2755140	Pseudoleptotrichia
INF2	0.019993	711	445	Legionella
INF2	0.019655	699	378210	Methyloversatilis
INF2	0.019599	697	93217	Pandoraea
INF2	0.01943	691	89966	Hymenobacter
INF2	0.01943	691	227873	Pannonibacter
INF2	0.019402	690	165697	Sphingopyxis
INF2	0.019346	688	196013	Caldimonas
INF2	0.019346	688	1937972	Bernardetia
INF2	0.01929	686	1980697	Duodenibacillus
INF2	0.019205	683	125216	Roseomonas
INF2	0.019037	677	1508657	Ruminiclostridium
INF2	0.018924	673	119977	Acidithiobacillus
INF2	0.018812	669	1763	Mycobacterium
INF2	0.018671	664	274470	Alkalibacter
INF2	0.018587	661	2749267	Amedibacterium
INF2	0.018559	660	914	Nitrosomonas
INF2	0.018418	655	1348611	Vallitalea
INF2	0.01839	654	2172	Methanobrevibacter
INF2	0.018362	653	613	Serratia
INF2	0.018362	653	3047433	Maliibacterium
INF2	0.018137	645	53457	Janibacter
INF2	0.018109	644	20	Phenylobacterium
INF2	0.017996	640	1016	Capnocytophaga
INF2	0.017968	639	1330545	Lelliottia
INF2	0.01794	638	2898489	Paralysiella
INF2	0.017856	635	364316	Verminephrobacter
INF2	0.017631	627	2576755	Caproicibacter
INF2	0.017518	623	568394	Pseudogulbenkiania
INF2	0.017434	620	79206	Desulfosporosinus
INF2	0.017265	614	76831	Myroides
INF2	0.017265	614	125287	Ornithinimicrobium
INF2	0.017209	612	44013	Polynucleobacter
INF2	0.017096	608	885864	Jeongeupia
INF2	0.017068	607	367298	Phycicoccus
INF2	0.016843	599	407	Methylobacterium
INF2	0.016787	597	293088	Martelella
INF2	0.016759	596	1164882	Lachnoanaerobaculum
INF2	0.01659	590	1298	Deinococcus
INF2	0.016506	587	34084	Riemerella
INF2	0.016393	583	1653176	Cereibacter
INF2	0.016337	581	2808942	Fluviibacter
INF2	0.016253	578	2742598	Limosilactobacillus
INF2	0.016253	578	3129724	Xiashengella
INF2	0.01614	574	558436	Xylanibacter
INF2	0.016028	570	400947	Deefgea
INF2	0.015972	568	1663717	Herbinix
INF2	0.015915	566	55080	Brevibacillus
INF2	0.015887	565	240411	Chitinimonas
INF2	0.015803	562	2039240	Anaerotignum
INF2	0.015775	561	352	Azotobacter
INF2	0.015747	560	165696	Novosphingobium
INF2	0.015719	559	413	Methylococcus
INF2	0.01569	558	107	Spirosoma
INF2	0.015662	557	1738645	Caproiciproducens
INF2	0.015634	556	82976	Buttiauxella
INF2	0.015606	555	2772198	Sulfurimicrobium
INF2	0.015578	554	1696	Brevibacterium
INF2	0.015522	552	359407	Methylotenera
INF2	0.015494	551	28231	Geobacter
INF2	0.015494	551	1848399	Crassaminicella
INF2	0.015381	547	963	Herbaspirillum
INF2	0.015325	545	2304687	Petroclostridium
INF2	0.015184	540	1569	Sporosarcina
INF2	0.0151	537	51668	Tetragenococcus
INF2	0.014931	531	232244	Belliella
INF2	0.014931	531	1481960	Peptoclostridium
INF2	0.014875	529	120831	Dyadobacter
INF2	0.014875	529	2815786	Sodaliphilus
INF2	0.014763	525	36862	Ideonella
INF2	0.014509	516	262	Francisella
INF2	0.014509	516	583	Proteus
INF2	0.014453	514	1914449	Rugosibacter
INF2	0.014369	511	507	Alcaligenes
INF2	0.014369	511	133925	Olsenella
INF2	0.014341	510	51514	Dehalobacterium
INF2	0.014341	510	53246	Pseudoalteromonas
INF2	0.014313	509	1912215	Acidipropionibacterium
INF2	0.014313	509	2035811	Pseudodesulfovibrio
INF2	0.014313	509	2060722	Labilibaculum
INF2	0.014228	506	698776	Cellulosilyticum
INF2	0.0142	505	234	Brucella
INF2	0.0142	505	508459	Cloacibacillus
INF2	0.014088	501	75	Caulobacter
INF2	0.014031	499	1004303	Ferruginibacter
INF2	0.013919	495	18	Pelobacter
INF2	0.013891	494	1522432	Pseudoduganella
INF2	0.013835	492	253238	Ethanoligenens
INF2	0.013694	487	2745	Halomonas
INF2	0.013694	487	41273	Tissierella
INF2	0.01361	484	83614	Luteimonas
INF2	0.013582	483	2901189	Halopseudomonas
INF2	0.013357	475	2299	Desulfosarcina
INF2	0.013328	474	75654	Duganella
INF2	0.013244	471	35798	Nitrosospira
INF2	0.013132	467	1742989	Glutamicibacter
INF2	0.013103	466	2349	Haliscomenobacter
INF2	0.013075	465	105	Runella
INF2	0.012991	462	366614	Haematobacter
INF2	0.012907	459	75309	Rhodanobacter
INF2	0.012907	459	390805	Geosporobacter
INF2	0.012879	458	44258	Caloramator
INF2	0.01285	457	2802295	Nitratidesulfovibrio
INF2	0.012766	454	2885697	Gephyromycinifex
INF2	0.012682	451	1372	Planococcus
INF2	0.012625	449	54066	Xylophilus
INF2	0.012569	447	57493	Kocuria
INF2	0.012513	445	191303	Turicibacter
INF2	0.012485	444	202907	Collimonas
INF2	0.012429	442	2603323	Petrocella
INF2	0.012344	439	230666	Chitinibacter
INF2	0.01226	436	2207	Methanosarcina
INF2	0.012176	433	2045416	Oceanihabitans
INF2	0.012176	433	2801844	Arachnia
INF2	0.012119	431	2910984	Solidesulfovibrio
INF2	0.012063	429	323449	Pontibacter
INF2	0.011922	424	2862745	Pseudobdellovibrio
INF2	0.011894	423	586	Providencia
INF2	0.01181	420	429	Methylobacter
INF2	0.011782	419	2903107	Paracholeplasma
INF2	0.011754	418	76833	Actinobaculum
INF2	0.011726	417	1769012	Arachidicoccus
INF2	0.011613	413	2992720	Acidilutibacter
INF2	0.011529	410	2923290	Candidatus Sulfidibacterium
INF2	0.011501	409	28895	Thermoanaerobacterium
INF2	0.011444	407	2172100	Limnobaculum
INF2	0.011332	403	1652133	Halobacteriovorax
INF2	0.011248	400	1729679	Faecalibaculum
INF2	0.011163	397	233189	Anaerolinea
INF2	0.011135	396	1912216	Cutibacterium
INF2	0.011135	396	1970191	Salinivirga
INF2	0.011107	395	96	Gallionella
INF2	0.011079	394	644652	Gordonibacter
INF2	0.011023	392	39643	Sorangium
INF2	0.010938	389	2375	Sporomusa
INF2	0.010882	387	390846	Echinicola
INF2	0.010826	385	31988	Aminobacter
INF2	0.010798	384	33877	Agromyces
INF2	0.010741	382	267408	Arsenicicoccus
INF2	0.010685	380	456826	Candidatus Cloacimonas
INF2	0.010629	378	2800373	Priestia
INF2	0.010517	374	29331	Amphibacillus
INF2	0.010517	374	106591	Ensifer
INF2	0.010432	371	724	Haemophilus
INF2	0.010404	370	104267	Tenacibaculum
INF2	0.010348	368	1436289	Candidatus Symbiobacter
INF2	0.010292	366	28067	Rubrivivax
INF2	0.010263	365	34037	Rahnella
INF2	0.010263	365	60136	Sulfitobacter
INF2	0.010235	364	99	Ancylobacter
INF2	0.010207	363	314343	Sideroxydans
INF2	0.010179	362	81	Hyphomicrobium
INF2	0.010179	362	43668	Brachybacterium
INF2	0.010123	360	1184606	Austwickia
INF2	0.010095	359	154116	Georgenia
INF2	0.010067	358	13134	Magnetospirillum
INF2	0.010067	358	33986	Exiguobacterium
INF2	0.010067	358	2759736	Lacticaseibacillus
INF2	0.01001	356	399320	Sphaerochaeta
INF2	0.01001	356	2651279	Pradoshia
INF2	0.009954	354	527198	Mariniflexile
INF2	0.009954	354	2692382	Gudongella
INF2	0.009926	353	53	Nannocystis
INF2	0.009898	352	82984	Pragia
INF2	0.00987	351	186650	Microvirga
INF2	0.009842	350	2884814	Pseudoprevotella
INF2	0.009842	350	3085669	Paenimyroides
INF2	0.009785	348	400634	Lysinibacillus
INF2	0.009701	345	453161	Candidatus Nitrotoga
INF2	0.009673	344	1742990	Paeniglutamicibacter
INF2	0.009617	342	28222	Desulfobacula
INF2	0.009589	341	379899	Niabella
INF2	0.009504	338	32207	Rothia
INF2	0.009448	336	1525371	Neorhizobium
INF2	0.009448	336	2304691	Thermoclostridium
INF2	0.00942	335	133	Methylocystis
INF2	0.009392	334	2767842	Lactiplantibacillus
INF2	0.009364	333	316612	Methylibium
INF2	0.009251	329	246875	Algoriphagus
INF2	0.009223	328	190972	Sedimentibacter
INF2	0.009167	326	45654	Desulfonema
INF2	0.009139	325	319458	Leadbetterella
INF2	0.009139	325	1505652	Terrisporobacter
INF2	0.009139	325	2758906	Entomomonas
INF2	0.009111	324	1243	Leuconostoc
INF2	0.009111	324	376469	Olivibacter
INF2	0.009054	322	622681	Candidatus Planktophila
INF2	0.009054	322	1654787	Thiopseudomonas
INF2	0.008998	320	396811	Fulvivirga
INF2	0.008998	320	1055688	Sandaracinus
INF2	0.008942	318	174708	Allobaculum
INF2	0.008942	318	1524217	Labilithrix
INF2	0.008914	317	115782	Trichlorobacter
INF2	0.008858	315	1073	Rhodopseudomonas
INF2	0.008858	315	1522056	Flaviflexus
INF2	0.008829	314	414371	Aureimonas
INF2	0.008801	313	1234	Nitrospira
INF2	0.008801	313	187492	Thalassolituus
INF2	0.008773	312	1380	Atopobium
INF2	0.008773	312	231454	Dyella
INF2	0.008773	312	1348508	Roseimicrobium
INF2	0.008717	310	166953	Kaistia
INF2	0.008717	310	1004301	Flavihumibacter
INF2	0.008689	309	919	Thiobacillus
INF2	0.008661	308	657	Photobacterium
INF2	0.008661	308	122277	Pectobacterium
