Contig_Names,Name
s1.ctg070716l,NA
s1.ctg011423l,NA
s860.ctg001211l,NA
s1.ctg005421l,NA
s1.ctg020069l,NA
s1322.ctg001849l,NA
s1.ctg037226l,NA
s1.ctg069007l,NA
s1.ctg010548l,NA
s1.ctg000232l,NA
s4112.ctg005942l,NA
s16705.ctg024109l,NA
s8184.ctg011873l,NA
s3551.ctg005125l,NA
s36807.ctg054989l,NA
s1.ctg002375l,NA
s42583.ctg066825l,NA
s42720.ctg067121l,NA
s1.ctg026082l,NA
s1.ctg062550l,NA
s1.ctg065886l,NA
s17201.ctg024794l,NA
s44839.ctg072754l,NA
s1.ctg033022l,NA
s34672.ctg051427l,NA
s1.ctg072019l,NA
s6317.ctg009141l,NA
s1.ctg006307l,NA
s1.ctg051098l,NA
s128.ctg017848l,NA
s1.ctg008908l,NA
s4901.ctg007081l,NA
s209.ctg046009l,NA
s41306.ctg063896l,NA
s1.ctg050782l,NA
s1496.ctg002111l,NA
s1.ctg004538l,NA
s25553.ctg037290l,NA
s1.ctg005742l,NA
s1.ctg068721l,NA
s15891.ctg022886l,NA
s1.ctg051894l,NA
s1.ctg044209l,NA
s18668.ctg026928l,NA
s1.ctg048407l,NA
s12584.ctg018163l,NA
s44580.ctg072077l,NA
s1.ctg025682l,NA
s1.ctg050001l,NA
s1.ctg023880l,NA
s1.ctg071827l,NA
s1.ctg064867l,NA
s1.ctg039523l,NA
s840.ctg023723l,NA
s1.ctg072702l,NA
s1.ctg023629l,NA
s10703.ctg015478l,NA
s1.ctg014695l,NA
s1.ctg059382l,NA
s27755.ctg040619l,NA
s1.ctg047642l,NA
s21929.ctg031790l,NA
s314.ctg009528l,NA
s313.ctg000441l,NA
s16251.ctg023433l,NA
s14607.ctg021075l,NA
s1.ctg021275l,NA
s1.ctg053350l,NA
s1.ctg042010l,NA
s1.ctg068571l,NA
s4798.ctg006941l,NA
s1.ctg005534l,NA
s1.ctg000708l,NA
s1.ctg012068l,NA
s36455.ctg054350l,NA
s40735.ctg062606l,NA
s1.ctg015628l,NA
s1.ctg031558l,NA
s152.ctg000200l,NA
s1.ctg039029l,NA
s1.ctg014413l,NA
s1.ctg022579l,NA
s1.ctg027343l,NA
s1.ctg047149l,NA
s1.ctg069192l,NA
s1.ctg057574l,NA
s1.ctg000887l,NA
s1.ctg062951l,NA
s7913.ctg011476l,NA
s4011.ctg005791l,NA
s1.ctg035464l,NA
s209.ctg035735l,NA
s1.ctg020338l,NA
s42149.ctg065818l,NA
s209.ctg068864l,NA
s1.ctg037718l,NA
s8582.ctg012447l,NA
s1.ctg041221l,NA
s672.ctg000953l,NA
s9470.ctg013714l,NA
s2327.ctg003332l,NA
s1.ctg063361l,NA
s7767.ctg011257l,NA
s40910.ctg062999l,NA
s23460.ctg034083l,NA
s1.ctg065453l,NA
s33370.ctg049316l,NA
s1.ctg065394l,NA
s1.ctg033881l,NA
s1.ctg052377l,NA
s1.ctg026898l,NA
s1.ctg013466l,NA
s1.ctg066294l,NA
s6210.ctg008993l,NA
s34749.ctg051540l,NA
s1.ctg035530l,NA
s1.ctg002736l,NA
s1.ctg023046l,NA
s31555.ctg046516l,NA
s6278.ctg009089l,NA
s16779.ctg024208l,NA
s21429.ctg031053l,NA
s8497.ctg012317l,NA
s18217.ctg026283l,NA
s1.ctg067040l,NA
s1.ctg023430l,NA
s1.ctg065784l,NA
s1.ctg059465l,NA
s1.ctg000504l,NA
s209.ctg008691l,NA
s16780.ctg024210l,NA
s1.ctg025743l,NA
s1.ctg068348l,NA
s26675.ctg038982l,NA
s6545.ctg009472l,NA
s1.ctg051074l,NA
s1.ctg012216l,NA
s42133.ctg065787l,NA
s209.ctg043092l,NA
s30941.ctg045551l,NA
s42430.ctg066460l,NA
s19530.ctg028218l,NA
s7256.ctg010502l,NA
s1.ctg050641l,NA
s15606.ctg022496l,NA
s1904.ctg002714l,NA
s1.ctg014660l,NA
s1.ctg026467l,NA
s24851.ctg036195l,NA
s13513.ctg019505l,NA
s5384.ctg007775l,NA
s1.ctg028060l,NA
s1.ctg019383l,NA
s8807.ctg012774l,NA
s1.ctg038149l,NA
s1.ctg009694l,NA
s44640.ctg072214l,NA
s35150.ctg052186l,NA
s1.ctg030555l,NA
s1.ctg023460l,NA
s1.ctg032946l,NA
s1.ctg070870l,NA
s1.ctg001620l,NA
s209.ctg070818l,NA
s1.ctg042586l,NA
s25671.ctg037480l,NA
s36798.ctg054975l,NA
s42219.ctg065963l,NA
s1.ctg032757l,NA
s1.ctg010508l,NA
s1.ctg000871l,NA
s5756.ctg008342l,NA
s9820.ctg014210l,NA
s36402.ctg054257l,NA
s1.ctg024937l,NA
s9946.ctg014417l,NA
s30099.ctg044241l,NA
s18937.ctg027330l,NA
s1.ctg072729l,NA
s1.ctg023398l,NA
s24498.ctg035638l,NA
s25200.ctg036764l,NA
s1.ctg055747l,NA
s1.ctg063294l,NA
s1.ctg067002l,NA
s1.ctg006143l,NA
s1.ctg058382l,NA
s1.ctg050766l,NA
s3841.ctg039492l,NA
s43552.ctg069237l,NA
s6807.ctg009850l,NA
s28444.ctg041674l,NA
s1.ctg015409l,NA
s1.ctg008672l,NA
s1.ctg013055l,NA
s43006.ctg067843l,NA
s1.ctg028928l,NA
s4534.ctg006553l,NA
s10469.ctg015149l,NA
s42444.ctg066491l,NA
s1.ctg037363l,NA
s10918.ctg015802l,NA
s1.ctg063368l,NA
s23359.ctg033938l,NA
s1.ctg009047l,NA
s1.ctg000521l,NA
s36872.ctg055111l,NA
s1.ctg061544l,NA
s22166.ctg032139l,NA
s353.ctg025157l,NA
s12768.ctg018425l,NA
s1.ctg007515l,NA
s1.ctg040283l,NA
s1.ctg007122l,NA
s14252.ctg020575l,NA
s1.ctg016722l,NA
s11260.ctg016300l,NA
s7901.ctg011455l,NA
s35460.ctg052708l,NA
s30380.ctg044690l,NA
s2941.ctg004242l,NA
s3229.ctg004669l,NA
s1.ctg050946l,NA
s1.ctg037264l,NA
s23952.ctg034801l,NA
s1.ctg037997l,NA
s1.ctg060231l,NA
s19455.ctg028118l,NA
s42907.ctg067610l,NA
s1.ctg062830l,NA
s43220.ctg068359l,NA
s1.ctg023321l,NA
s1.ctg010251l,NA
s1.ctg032190l,NA
s1.ctg020151l,NA
s1.ctg010321l,NA
s7778.ctg011271l,NA
s209.ctg070309l,NA
s1.ctg039407l,NA
s1.ctg066253l,NA
s1.ctg051085l,NA
s31321.ctg046133l,NA
s10419.ctg015080l,NA
s39057.ctg059076l,NA
s1.ctg049908l,NA
s22646.ctg032825l,NA
s13046.ctg018817l,NA
s498.ctg000712l,NA
s37752.ctg056634l,NA
s209.ctg072203l,NA
s1.ctg040893l,NA
s1.ctg054800l,NA
s209.ctg033947l,NA
s1.ctg000113l,NA
s1.ctg041324l,NA
s1.ctg003443l,NA
s1.ctg059351l,NA
s1395.ctg001955l,NA
s1.ctg029213l,NA
s20423.ctg029526l,NA
s37775.ctg056675l,NA
s1.ctg024620l,NA
s2406.ctg003449l,NA
s1.ctg069833l,NA
s1.ctg073455l,NA
s13008.ctg018766l,NA
s9115.ctg013221l,NA
s41658.ctg064705l,NA
s42805.ctg067340l,NA
s18744.ctg027055l,NA
s34256.ctg050767l,NA
s307.ctg000434l,NA
s1.ctg018249l,NA
s4898.ctg007077l,NA
s209.ctg012150l,NA
s209.ctg049441l,NA
s3972.ctg005745l,NA
s34073.ctg050462l,NA
s3139.ctg004534c,NA
s1.ctg030722l,NA
s17482.ctg025217l,NA
s1.ctg018830l,NA
s29083.ctg042663l,NA
s32573.ctg048081l,NA
s35172.ctg052223l,NA
s1.ctg061420l,NA
s1.ctg001241l,NA
s1.ctg053512l,NA
s36898.ctg055174l,NA
s6383.ctg009233c,NA
s15338.ctg022097l,NA
s5110.ctg007382l,NA
s1.ctg003497l,NA
s1.ctg004246l,NA
s1.ctg008107l,NA
s1.ctg007620l,NA
s38666.ctg058292l,NA
s1.ctg037584l,NA
s1.ctg018930l,NA
s1.ctg024274l,NA
s13986.ctg020185l,NA
s1.ctg069818l,NA
s5296.ctg007644l,NA
s1.ctg002776l,NA
s1.ctg049383l,NA
s41251.ctg063804l,NA
s11423.ctg016546l,NA
s1.ctg010894l,NA
s37286.ctg055824l,NA
s39233.ctg059424l,NA
s40941.ctg063067l,NA
s1.ctg014498l,NA
s32425.ctg047853l,NA
s8286.ctg012023l,NA
s1.ctg059505l,NA
s1.ctg043734l,NA
s209.ctg035503l,NA
s1013.ctg001428l,NA
s1.ctg012939l,NA
s35155.ctg052197l,NA
s23429.ctg034041l,NA
s1.ctg029373l,NA
s1.ctg030267l,NA
s1.ctg060479l,NA
s1.ctg027927l,NA
s12759.ctg018414l,NA
s1.ctg063622l,NA
s1.ctg033636l,NA
s42442.ctg066488l,NA
s1.ctg014258l,NA
s1.ctg060461l,NA
s1.ctg019953l,NA
s1.ctg040078l,NA
s1.ctg062969l,NA
s1.ctg034913l,NA
s1.ctg028143l,NA
s818.ctg001150l,NA
s1.ctg012367l,NA
s1.ctg019321l,NA
s1.ctg072907l,NA
s1.ctg002135l,NA
s2799.ctg004024l,NA
s35117.ctg052136l,NA
s1.ctg057111l,NA
s209.ctg071851l,NA
s1.ctg002163l,NA
s1.ctg037179l,NA
s39692.ctg060357l,NA
s39866.ctg060722l,NA
s1.ctg008524l,NA
s44978.ctg073162l,NA
s14070.ctg020302l,NA
s5066.ctg007323l,NA
s1.ctg043519l,NA
s2880.ctg004150l,NA
s40437.ctg061953l,NA
s33595.ctg049675c,NA
s1.ctg024760l,NA
s1.ctg017554l,NA
s1.ctg045406l,NA
s1.ctg066700l,NA
s16852.ctg024307l,NA
s1.ctg030500l,NA
s11800.ctg017069l,NA
s1.ctg008036l,NA
s38160.ctg057357l,NA
s13866.ctg020015l,NA
s12944.ctg018671l,NA
s1.ctg002107l,NA
s1.ctg010646l,NA
s2035.ctg002902l,NA
s1.ctg036518l,NA
s1.ctg012782l,NA
s1.ctg062594l,NA
s1.ctg044369l,NA
s1.ctg037277l,NA
s25366.ctg037004l,NA
s27284.ctg039926l,NA
s42032.ctg065573l,NA
s1.ctg029344l,NA
s7944.ctg011519l,NA
s1.ctg011533l,NA
s1.ctg033158l,NA
s1.ctg026328l,NA
s1.ctg001857l,NA
s7905.ctg011462l,NA
s1.ctg023267l,NA
s1.ctg022127l,NA
s1.ctg006358l,NA
s41005.ctg063212l,NA
s1.ctg046828l,NA
s39964.ctg060923l,NA
s27535.ctg040277l,NA
s26071.ctg038082l,NA
s1.ctg039535l,NA
s30262.ctg044507l,NA
s7589.ctg010997l,NA
s1.ctg017292l,NA
s3382.ctg004887l,NA
s1.ctg013318l,NA
s209.ctg002094l,NA
s1.ctg063288l,NA
s1.ctg061961l,NA
s3576.ctg005160l,NA
s209.ctg069345l,NA
s1.ctg032558l,NA
s209.ctg028913l,NA
s1.ctg047393l,NA
s1.ctg001371l,NA
s1.ctg014270l,NA
s742.ctg001052l,NA
s1587.ctg002233l,NA
s38584.ctg058141l,NA
s19954.ctg028839l,NA
s1.ctg036588l,NA
s1.ctg057602l,NA
s1.ctg033462l,NA
s32849.ctg048499l,NA
s1.ctg054425l,NA
s1953.ctg002790l,NA
s1.ctg032707l,NA
s1.ctg012561l,NA
s1.ctg040343l,NA
s1.ctg011766l,NA
s1.ctg074249l,NA
s28991.ctg042531l,NA
s1.ctg068646l,NA
s33341.ctg049268l,NA
s27455.ctg040170l,NA
s1.ctg018530l,NA
s3893.ctg005629l,NA
s1.ctg034186l,NA
s1.ctg050627l,NA
s1.ctg030533l,NA
s36458.ctg054359l,NA
s1.ctg029859l,NA
s1.ctg020479l,NA
s1.ctg031735l,NA
s1.ctg015616l,NA
s19541.ctg028234l,NA
s1.ctg046464l,NA
s1.ctg003624l,NA
s1.ctg043197l,NA
s1.ctg024044l,NA
s1.ctg022302l,NA
s5089.ctg007356l,NA
s1.ctg008599l,NA
s5209.ctg008282l,NA
s1.ctg016256l,NA
s1.ctg040222l,NA
s1.ctg026138l,NA
s3916.ctg005663l,NA
s1.ctg010778l,NA
s35901.ctg053402l,NA
s353.ctg052300l,NA
s4552.ctg006584l,NA
s35761.ctg053170l,NA
s1.ctg064568l,NA
s2108.ctg003010l,NA
s1.ctg028332l,NA
s1.ctg035384l,NA
s985.ctg001386l,NA
s17160.ctg024736l,NA
s23097.ctg033539l,NA
s1.ctg057984l,NA
s31542.ctg046497l,NA
s1.ctg026181l,NA
s10870.ctg015733l,NA
s33005.ctg048754l,NA
s28851.ctg042312l,NA
s20617.ctg029817l,NA
s1.ctg021369l,NA
s5605.ctg008117l,NA
s1.ctg006075l,NA
s20624.ctg029830l,NA
s30946.ctg045557l,NA
s16225.ctg023384l,NA
s1.ctg011307l,NA
s1.ctg014723l,NA
s36263.ctg054014l,NA
s314.ctg019433l,NA
s1.ctg008773l,NA
s32187.ctg047499l,NA
s35863.ctg053323l,NA
s15829.ctg022804l,NA
s23705.ctg034429l,NA
s1.ctg059096l,NA
s1.ctg014600l,NA
s1.ctg037488l,NA
s1.ctg072690l,NA
s1.ctg045463l,NA
s45043.ctg073333l,NA
s1.ctg011141l,NA
s1.ctg045793l,NA
s28047.ctg041057l,NA
s1079.ctg001519l,NA
s1.ctg029202l,NA
s1.ctg058718l,NA
s4846.ctg007005l,NA
s17050.ctg024585l,NA
s1.ctg040221l,NA
s1.ctg072809l,NA
s19320.ctg027915l,NA
s1.ctg059081l,NA
s11651.ctg016853l,NA
s28855.ctg042319l,NA
s209.ctg004866l,NA
s1.ctg007335l,NA
s1.ctg004140l,NA
s15310.ctg022057l,NA
s1.ctg023289l,NA
s1.ctg062125l,NA
s1.ctg073938l,NA
s21692.ctg031428l,NA
s1686.ctg002387l,NA
s17269.ctg024893l,NA
s1.ctg064210l,NA
s1.ctg009096l,NA
s1.ctg026437l,NA
s27153.ctg039725l,NA
s36083.ctg053712l,NA
s1.ctg016453l,NA
s1.ctg012138l,NA
s39235.ctg059428l,NA
s1.ctg026032l,NA
s15256.ctg021982l,NA
s1.ctg059066l,NA
s1.ctg022670l,NA
s1.ctg009343l,NA
s1838.ctg002626l,NA
s209.ctg039690l,NA
s5778.ctg008372l,NA
s209.ctg065580l,NA
s209.ctg050987l,NA
s9357.ctg013553l,NA
s1.ctg051024l,NA
s1.ctg040991l,NA
s20478.ctg029610l,NA
s1.ctg022301l,NA
s1.ctg071224l,NA
s20660.ctg029887l,NA
s9533.ctg013796l,NA
s1.ctg052036l,NA
s23084.ctg033513l,NA
s1.ctg005542l,NA
s1.ctg037562l,NA
s10037.ctg014545l,NA
s31202.ctg045936l,NA
s3553.ctg005128l,NA
s42132.ctg065783l,NA
s17294.ctg024927l,NA
s1.ctg005439l,NA
s27815.ctg040701l,NA
s25018.ctg036473l,NA
s1.ctg058867l,NA
s43557.ctg069252l,NA
s14200.ctg020497l,NA
s30547.ctg044947l,NA
s10136.ctg014693l,NA
s1.ctg035762l,NA
s39507.ctg059973l,NA
s1.ctg047003l,NA
s5428.ctg007844l,NA
s1.ctg012661l,NA
s209.ctg040397l,NA
s19261.ctg027836l,NA
s1.ctg047491l,NA
s2259.ctg003241l,NA
s1.ctg070610l,NA
s18027.ctg026005l,NA
s5503.ctg007966l,NA
s209.ctg063666l,NA
s209.ctg063273l,NA
s1.ctg037191l,NA
s1.ctg028927l,NA
s1.ctg009162l,NA
s1.ctg006664l,NA
s1.ctg000560l,NA
s21376.ctg030969l,NA
s19643.ctg028395l,NA
s1.ctg011656l,NA
s1548.ctg002184l,NA
s1.ctg049932l,NA
s1.ctg031872l,NA
s10223.ctg014809l,NA
s1.ctg009753l,NA
s1.ctg026093l,NA
s1.ctg064863l,NA
s1.ctg024574l,NA
s1615.ctg002282l,NA
s25469.ctg037144l,NA
s1.ctg050723l,NA
s25750.ctg037610l,NA
s14018.ctg020229l,NA
s40958.ctg063098l,NA
s27392.ctg040082l,NA
s1.ctg064309l,NA
s1.ctg048374l,NA
s1.ctg040965l,NA
s1.ctg043108l,NA
s1.ctg041106l,NA
s1.ctg063185l,NA
s1.ctg068051l,NA
s1.ctg022719l,NA
s209.ctg044151l,NA
s19571.ctg028281l,NA
s10636.ctg015392l,NA
s26979.ctg039452l,NA
s17867.ctg025772l,NA
s1.ctg030650l,NA
s13385.ctg019312l,NA
s1.ctg006047l,NA
s23021.ctg033421l,NA
s45369.ctg074317l,NA
s1.ctg034861l,NA
s23153.ctg033626l,NA
s44138.ctg070846l,NA
s2001.ctg002853l,NA
s1.ctg062392l,NA
s1.ctg031146l,NA
s43562.ctg069265l,NA
s209.ctg030669l,NA
s1.ctg009342l,NA
s33522.ctg049559l,NA
s1.ctg046164l,NA
s1.ctg009940l,NA
s1.ctg024918l,NA
s1.ctg050552l,NA
s1.ctg039270l,NA
s25603.ctg037377l,NA
s831.ctg001170l,NA
s1208.ctg001701l,NA
s1.ctg007571l,NA
s7736.ctg011219l,NA
s1.ctg068111l,NA
s22985.ctg033367l,NA
s14947.ctg021554l,NA
s36711.ctg054807l,NA
s40593.ctg062278l,NA
s1753.ctg053166l,NA
s1.ctg044459l,NA
s33705.ctg049857l,NA
s1.ctg009278l,NA
s35898.ctg053398l,NA
s209.ctg066441l,NA
s44413.ctg071633l,NA
s1.ctg065131l,NA
s1.ctg014302l,NA
s1.ctg042776l,NA
s4677.ctg006773l,NA
s1.ctg067937l,NA
s1.ctg031660l,NA
s1.ctg068591l,NA
s16951.ctg024438l,NA
s2668.ctg003828l,NA
s1.ctg006105l,NA
s42468.ctg066548l,NA
s30504.ctg044886l,NA
s1.ctg066360l,NA
s12743.ctg018387l,NA
s25698.ctg037524l,NA
s209.ctg038751l,NA
s1.ctg033159l,NA
s1.ctg033365l,NA
s1.ctg065055l,NA
s1.ctg025937l,NA
s40989.ctg063175l,NA
s1.ctg046369l,NA
s38056.ctg057179l,NA
s209.ctg048621l,NA
s20157.ctg029137l,NA
s10534.ctg015247l,NA
s1.ctg024843l,NA
s1.ctg000065l,NA
s15848.ctg022831l,NA
s21059.ctg030484l,NA
s1.ctg054902l,NA
s1.ctg064054l,NA
s2228.ctg003192l,NA
s32256.ctg047588l,NA
s209.ctg006305l,NA
s1.ctg048536l,NA
s1.ctg051842l,NA
s4131.ctg005974l,NA
s7420.ctg010743l,NA
s813.ctg001144l,NA
s1.ctg015740l,NA
s7971.ctg011560l,NA
s1.ctg021814l,NA
s6940.ctg010042l,NA
s1.ctg040852l,NA
s1.ctg073446l,NA
s18380.ctg026522l,NA
s1.ctg057353l,NA
s1.ctg062968l,NA
s11808.ctg017079l,NA
s1.ctg004162l,NA
s28001.ctg040983l,NA
s28893.ctg042366l,NA
s608.ctg000863l,NA
s1.ctg010122l,NA
s1.ctg032922l,NA
s38414.ctg057805l,NA
s1.ctg064512l,NA
s28162.ctg041231l,NA
s12965.ctg018701l,NA
s1.ctg029188l,NA
s1.ctg047420l,NA
s1.ctg036536l,NA
s13678.ctg019744l,NA
s1.ctg049648l,NA
s1.ctg016909l,NA
s23663.ctg034375l,NA
s1.ctg019071l,NA
s1.ctg017672l,NA
s1.ctg012387l,NA
s51.ctg012768l,NA
s1.ctg001377l,NA
s12014.ctg017359l,NA
s43655.ctg069517l,NA
s37299.ctg055847l,NA
s1.ctg041686l,NA
s2901.ctg004180l,NA
s1.ctg044326l,NA
s10763.ctg015560l,NA
s39857.ctg060706l,NA
s1.ctg040289l,NA
s209.ctg054144l,NA
s1.ctg022936l,NA
s1.ctg039680l,NA
s44500.ctg071894l,NA
s1.ctg003788l,NA
s8495.ctg012314l,NA
s1.ctg009412l,NA
s1.ctg022529l,NA
s1.ctg003874l,NA
s1.ctg046523l,NA
s13255.ctg019134l,NA
s11931.ctg017241l,NA
s40680.ctg062473l,NA
s1.ctg011478l,NA
s1.ctg044010l,NA
s1.ctg004066l,NA
s1.ctg035026l,NA
s4823.ctg006971l,NA
s21933.ctg031794l,NA
s10199.ctg014778l,NA
s6873.ctg015575l,NA
s1.ctg002069l,NA
s6323.ctg009148l,NA
s23019.ctg033418l,NA
s45270.ctg073962l,NA
s1.ctg059711l,NA
s22874.ctg033187l,NA
s209.ctg070147l,NA
s1.ctg068449l,NA
s806.ctg001136l,NA
s1.ctg006133l,NA
s32837.ctg048479l,NA
s28199.ctg041286l,NA
s28592.ctg041900l,NA
s1.ctg044363l,NA
s23791.ctg034564l,NA
s1.ctg069888l,NA
s1.ctg052322l,NA
s209.ctg008075l,NA
s21202.ctg030721l,NA
s209.ctg070478l,NA
s1.ctg024997l,NA
s1.ctg063362l,NA
s38966.ctg058880l,NA
s1.ctg010023l,NA
s1.ctg007041l,NA
s44637.ctg072205l,NA
s1.ctg052802l,NA
s4768.ctg006893l,NA
s1.ctg053783l,NA
s44261.ctg071198l,NA
s38441.ctg057872l,NA
s1.ctg030374l,NA
s4590.ctg006654l,NA
s4864.ctg007025l,NA
s1970.ctg002810l,NA
s1.ctg069508l,NA
s209.ctg067538l,NA
s1.ctg011587l,NA
s1.ctg036516l,NA
s29804.ctg043770l,NA
s1.ctg047063l,NA
s17312.ctg024953l,NA
s1.ctg031411l,NA
s1.ctg000070l,NA
s1.ctg009787l,NA
s1.ctg019757l,NA
s1.ctg008492l,NA
s1.ctg042981l,NA
s32903.ctg048582l,NA
s1.ctg005997l,NA
s21909.ctg031757l,NA
s1.ctg064100l,NA
s18591.ctg026824l,NA
s5574.ctg008076l,NA
s17098.ctg024650l,NA
s1.ctg042908l,NA
s24945.ctg036351l,NA
s1.ctg014284l,NA
s18076.ctg026079l,NA
s32325.ctg047703l,NA
s18907.ctg027287l,NA
s1.ctg018522l,NA
s44513.ctg071919l,NA
s1.ctg012402l,NA
s1.ctg059897l,NA
s5438.ctg007862l,NA
s3206.ctg004636l,NA
s1.ctg059784l,NA
s37130.ctg055567l,NA
s1.ctg027931l,NA
s1.ctg019012l,NA
s1.ctg013384l,NA
s53.ctg011008l,NA
s1.ctg047054l,NA
s1.ctg050892l,NA
s7290.ctg010555l,NA
s1.ctg047864l,NA
s19457.ctg028121l,NA
s1.ctg039998l,NA
s33039.ctg048805l,NA
s1.ctg056516l,NA
s209.ctg038513l,NA
s26837.ctg039229l,NA
s209.ctg027828l,NA
s18236.ctg026307l,NA
s11069.ctg016024l,NA
s1.ctg019189l,NA
s16800.ctg024234l,NA
s5630.ctg008150l,NA
s1.ctg032096l,NA
s6540.ctg009464l,NA
s1.ctg005248l,NA
s1.ctg020487l,NA
s11.ctg000013l,NA
s226.ctg000295l,NA
s1.ctg052209l,NA
s27600.ctg040385l,NA
s30419.ctg044754l,NA
s1471.ctg002067l,NA
s32118.ctg047402l,NA
s1.ctg002290l,NA
s1.ctg008935l,NA
s23557.ctg034222l,NA
s33913.ctg050189l,NA
s11875.ctg017168l,NA
s8979.ctg013028l,NA
s1.ctg038615l,NA
s1.ctg036556l,NA
s1.ctg040249l,NA
s1.ctg010346l,NA
s209.ctg072101l,NA
s31196.ctg045924l,NA
s5195.ctg007507l,NA
s209.ctg020408l,NA
s1.ctg058246l,NA
s209.ctg071585l,NA
s1.ctg070617l,NA
s20143.ctg029115l,NA
s14730.ctg021244l,NA
s1.ctg052733l,NA
s1.ctg023224l,NA
s31181.ctg045904l,NA
s1.ctg033115l,NA
s1.ctg013469l,NA
s8846.ctg012832l,NA
s1.ctg035228l,NA
s1.ctg041780l,NA
s1.ctg010714l,NA
s4074.ctg005885l,NA
s1.ctg020740l,NA
s1.ctg027465l,NA
s24646.ctg035856l,NA
s11502.ctg016660l,NA
s1.ctg036161l,NA
s1.ctg010149l,NA
s43363.ctg068765l,NA
s23539.ctg034201l,NA
s8195.ctg011887l,NA
s1.ctg057069l,NA
s35020.ctg051981l,NA
s28419.ctg041633l,NA
s44414.ctg071634l,NA
s44625.ctg072175l,NA
s31217.ctg045958l,NA
s1.ctg007298l,NA
s11415.ctg016534l,NA
s1.ctg035049l,NA
s1.ctg015212l,NA
s1.ctg051210l,NA
s1.ctg010203l,NA
s34855.ctg051703l,NA
s1.ctg061422l,NA
s1918.ctg002737l,NA
s4702.ctg006803l,NA
s1.ctg058510l,NA
s52.ctg032792l,NA
s1.ctg036801l,NA
s1.ctg007450l,NA
s1.ctg026954l,NA
s26498.ctg038715l,NA
s1.ctg060202l,NA
s1932.ctg002758l,NA
s1.ctg033342l,NA
s1.ctg015248l,NA
s13409.ctg019354l,NA
s13194.ctg019034l,NA
s3662.ctg005279l,NA
s1.ctg006222l,NA
s1.ctg029891l,NA
s1.ctg025773l,NA
s1.ctg055805l,NA
s888.ctg001254c,NA
s39330.ctg059622l,NA
s20393.ctg029487l,NA
s1.ctg036388l,NA
s1.ctg040635l,NA
s27712.ctg040553l,NA
s1.ctg035651l,NA
s14690.ctg021193l,NA
s1.ctg027786l,NA
s1.ctg013020l,NA
s1.ctg022411l,NA
s1.ctg018715l,NA
s21868.ctg031700l,NA
s1.ctg033857l,NA
s1.ctg025906l,NA
s209.ctg025498l,NA
s1.ctg053232l,NA
s21936.ctg031800l,NA
s1.ctg009065l,NA
s41584.ctg064532l,NA
s1.ctg069825l,NA
s1.ctg032030l,NA
s353.ctg050160l,NA
s42659.ctg066988l,NA
s1.ctg073147l,NA
s1.ctg029382l,NA
s20897.ctg030235l,NA
s23113.ctg033566l,NA
s1.ctg012664l,NA
s209.ctg010207l,NA
s25630.ctg037419l,NA
s6538.ctg009461l,NA
s209.ctg037508l,NA
s2780.ctg014482l,NA
s44568.ctg072039l,NA
s1.ctg021601l,NA
s1.ctg065181l,NA
s1.ctg037439l,NA
s342.ctg000483l,NA
s1.ctg004090l,NA
s38711.ctg058390l,NA
s1.ctg059365l,NA
s14907.ctg021498l,NA
s1.ctg004259l,NA
s19177.ctg027715l,NA
s52.ctg032884l,NA
s4485.ctg006484l,NA
s1.ctg010519l,NA
s3003.ctg004324l,NA
s1.ctg022277l,NA
s36127.ctg053786l,NA
s1.ctg022740l,NA
s43416.ctg068894l,NA
s1.ctg001682l,NA
s1.ctg017018l,NA
s1.ctg033086l,NA
s1.ctg055714l,NA
s13680.ctg019749l,NA
s209.ctg067249l,NA
s1.ctg037223l,NA
s1.ctg037745l,NA
s1.ctg059699l,NA
s23008.ctg033400c,NA
s1.ctg037232l,NA
s1.ctg029567l,NA
s209.ctg065510l,NA
s1.ctg000351l,NA
s1.ctg023019l,NA
s15726.ctg022653l,NA
s10156.ctg014722l,NA
s1.ctg048825l,NA
s1.ctg044329l,NA
s3686.ctg005320l,NA
s1.ctg054468l,NA
s1.ctg028329l,NA
s1.ctg007292l,NA
s1.ctg061595l,NA
s36535.ctg054502l,NA
s1.ctg005881l,NA
s1.ctg062014l,NA
s43140.ctg068171l,NA
s21223.ctg030753l,NA
s1.ctg036717l,NA
s32349.ctg047738l,NA
s8011.ctg011616l,NA
s209.ctg069442l,NA
s1.ctg029656l,NA
s1.ctg008216l,NA
s1.ctg007961l,NA
s35631.ctg052976l,NA
s1214.ctg001707l,NA
s4692.ctg006791l,NA
s1.ctg038533l,NA
s20514.ctg029654l,NA
s1.ctg008090l,NA
s30687.ctg045175l,NA
s1.ctg063336l,NA
s1.ctg070957l,NA
s18988.ctg027413l,NA
s35260.ctg052381l,NA
s29228.ctg042891l,NA
s16016.ctg023066l,NA
s706.ctg029456l,NA
s20631.ctg029839l,NA
s1.ctg027071l,NA
s24637.ctg035845l,NA
s1.ctg022860l,NA
s1.ctg070580l,NA
s1.ctg057331l,NA
s13577.ctg019600l,NA
s1.ctg071773l,NA
s1.ctg044509l,NA
s43192.ctg068296l,NA
s1.ctg005523l,NA
s13504.ctg019493l,NA
s1.ctg027615l,NA
s18861.ctg027222l,NA
s1.ctg048989l,NA
s23951.ctg034799l,NA
s18901.ctg027278l,NA
s1.ctg002115l,NA
s1.ctg057504l,NA
s14704.ctg021213l,NA
