clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__QAMH01	0.0116	0.0118	0.0	0.0041	0.0129	0.0073	0.0	0.0	0.0
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124|g__JAHZGC01	0.0	0.0	0.0	0.0	0.0015	0.001	0.0	0.0	0.0
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__WRKU01|f__JAENWW01|g__CALLZE01	0.0	0.0	0.0	0.0	0.0	0.0133	0.0042	0.0013	0.0
d__Bacteria|p__Actinomycetota|c__Humimicrobiia|o__Humimicrobiales|f__Humimicrobiaceae|g__Fen731	0.0	0.0	0.0	0.0	0.0	0.0	0.0045	0.0145	0.0097
d__Bacteria|p__Actinomycetota|c__Humimicrobiia|o__Humimicrobiales|f__Humimicrobiaceae|g__Humimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0279999999999999	0.0269	0.0277
d__Bacteria|p__Actinomycetota|c__Humimicrobiia|o__Humimicrobiales|f__Humimicrobiaceae|g__JAMDDL01	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0021	0.0017
d__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter_C	0.0	0.0	0.0	0.0	0.0053	0.0	0.0	0.0	0.0
d__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__UBA2241|f__UBA2241|g__CAIXSE01	0.0	0.0	0.0	0.0	0.0	0.0	0.0495	0.059	0.0554
d__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__UBA2241|f__UBA2241|g__UBA2241	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.0121	0.008
d__Bacteria|p__Armatimonadota|c__DTGP01|o__JAKQQT01|f__JAKQQT01|g__JAKQQT01	0.0409	0.0187	0.0	0.0	0.0	0.0016	0.0224	0.0293	0.0184
d__Bacteria|p__Armatimonadota|c__JAAZEB01|o__JAAZEB01|f__JAAZEB01|g__JAAZEB01	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0025	0.0024
d__Bacteria|p__Armatimonadota|c__UBA10988|o__UBA10988|f__UBA10988|g__UBA10988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.009
d__Bacteria|p__Armatimonadota|c__UBA5377|o__UBA1398|f__UBA1398|g__UBA1398	0.0542	0.0254	0.0146	0.0	0.0	0.0075	0.1045	0.1723	0.0956
d__Bacteria|p__Armatimonadota|c__UBA5377|o__UBA5377|f__JAAYIR01|g__JAAYIR01	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0066	0.0028
d__Bacteria|p__Armatimonadota|c__UBA5377|o__UBA5377|f__JABLXH01|g__JAJFUB01	0.0	0.0	0.0	0.0	0.0	0.0	0.0094	0.0107	0.0052
d__Bacteria|p__Armatimonadota|c__UBA5377|o__UBA5377|f__JABUFB01|g__JABUFB01	0.0137	0.0096	0.0	0.0	0.0	0.0019	0.0338	0.0428	0.0313
d__Bacteria|p__Armatimonadota|c__UBA5829|o__DSUL01|f__DSUL01|g__JAGVUD01	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0405	0.0433
d__Bacteria|p__Armatimonadota|c__UBA5829|o__UBA5829|f__DTLH01|g__JAKPFN01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
d__Bacteria|p__Armatimonadota|c__UBA5829|o__UBA5829|f__UBA5829|g__DTKD01	0.0	0.0	0.0	0.0	0.0	0.0	0.1074	0.1507	0.1884
d__Bacteria|p__Atribacterota|c__Atribacteria|o__Atribacterales|f__Atribacteraceae|g__Atribacter	0.0017	0.0064	0.0	0.0	0.0	0.0048	0.3278	0.3278	0.3385
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Alectryocaccomicrobium	0.0	0.0	0.0	0.0014	0.0037	0.0046	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Avichristensenella	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Egerieenecus	0.0	0.0	0.0	0.0108	0.0088	0.0054	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Faecivicinus	0.0	0.0	0.0	0.0050999999999999	0.0008	0.0052	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Fimadaptatus	0.0	0.0	0.0	0.0011	0.0017	0.005	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__JAEZHK01	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Limiplasma	0.0071	0.0037	0.0	0.0226999999999999	0.0316	0.0436	0.0154	0.0216999999999999	0.0201
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Pullichristensenella	0.0	0.0	0.0	0.0031	0.0092	0.0063	0.0741	0.1036	0.0793
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__RUG11247	0.0	0.0	0.0	0.0009	0.0	0.0011	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__SFHK01	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__SFMI01	0.0	0.0	0.0	0.0051	0.0069	0.0026	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__UBA1038	0.0222	0.0211	0.0	0.0308	0.0261	0.0321	0.0534	0.0544	0.0633
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__UBA11524	0.1229	0.1302	0.0115	0.1217	0.1505	0.1202	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__UBA6115	0.072	0.0669	0.0214	0.0	0.0	0.0303999999999999	0.4882999999999999	1.0074	0.8614999999999999
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Ventricola	0.0511	0.0245999999999999	0.0	0.0504999999999999	0.0556	0.0557	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae|g__Borkfalkia	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae|g__Scatosoma	0.0114	0.0	0.0	0.0029	0.0093	0.0017	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae|g__UBA10281	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae|g__UMGS621	0.0	0.0	0.0	0.0043	0.0039	0.0017	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__Aphodomorpha	0.0	0.0	0.0	0.0056	0.0046	0.0108	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__CAG-1024	0.0	0.0	0.0	0.0033	0.0085	0.006	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__MWCU01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__PeH17	0.0	0.0032	0.0	0.0581	0.0551	0.05	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__Pelethousia	0.0	0.0	0.0	0.0157	0.0139	0.0097	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__Phil1	0.0061	0.0	0.0	0.0197	0.0238	0.0228	0.0629	0.075	0.0445
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__RUG472	0.0	0.0	0.0	0.0043	0.0044	0.0041	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__SFDB01	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__SFEL01	0.0	0.0048	0.0	0.036	0.0339	0.0522	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__UBA1685	0.0	0.0	0.0	0.0037	0.0049	0.0106	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__UBA7703	0.0	0.0	0.0	0.0094	0.016	0.0178	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__UMGS946	0.0	0.0	0.0	0.0054	0.004	0.0087	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-314|g__CAG-314	0.0139	0.0	0.0	0.0044	0.0044	0.0056	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-314|g__UMGS929	0.0	0.0	0.0	0.0033	0.0063	0.0006	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__CAG-1138	0.0	0.0	0.0	0.0	0.0074	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__CAG-349	0.0413	0.0309	0.0	0.0075	0.0254	0.0118	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__CAG-475	0.0107	0.0	0.0	0.0091	0.0142	0.0123	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__Limadaptatus	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Guopingia	0.0	0.0	0.0	0.0	0.002	0.0017	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__HGM11616	0.0	0.0	0.0	0.0039	0.0007	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__QAKS01	0.0	0.0	0.0	0.0	0.0	0.0077	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__QANA01	0.0	0.0	0.0	0.0035	0.0033	0.0012	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Scybalosoma	0.0034	0.0	0.0	0.0138	0.0153	0.0127	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__DTU072|g__MWEH01	0.0	0.0	0.0	0.0	0.0	0.0	0.1223	0.1504	0.0538
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Pumilibacteraceae|g__CAG-552	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Pumilibacteraceae|g__Neoclostridium	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QALW01|g__Neochristensenella	0.0	0.0	0.0	0.0019	0.0098	0.0076	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QALW01|g__UMGS1322	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QALW01|g__UMGS1338	0.0	0.0	0.0	0.0	0.0	0.0076	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QAND01|g__Allochristensenella	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QAND01|g__QAND01	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QAND01|g__UMGS1975	0.0	0.0	0.0	0.0086	0.0078	0.0016	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__SZUA-584|g__DTFZ01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0033
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__UBA1431|g__UBA1431	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0055	0.002
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__UBA1750|g__Spyradocola	0.0	0.0	0.0	0.0087	0.0118	0.0086	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__UMGS416|g__JAAYXU01	0.0	0.0	0.0	0.0	0.0	0.0	0.0119	0.0185	0.0126
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.0485	0.0980999999999999	0.0818	0.0717999999999999	0.0649	0.0815999999999999	0.0130999999999999	0.0173	0.0058
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__JAIZZN01	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__JG1575	0.0	0.0	0.0	0.0	0.0	0.0102	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Proteiniclasticum	0.0	0.0	0.0	0.0175	0.0175	0.0262	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina	0.0	0.0044	0.0	0.0036	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__DSM-8532|f__DSM-8532|g__JAAYJG01	0.0047	0.0069	0.0	0.0	0.0	0.0	0.0173	0.0206	0.0166
d__Bacteria|p__Bacillota_A|c__Clostridia|o__DUPQ01|f__DUPQ01|g__DUPQ01	0.0776	0.0507	0.0	0.0	0.0	0.0	0.1005	0.1042	0.0537999999999999
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Acetobacterium	0.0	0.0	0.0	0.0274	0.0	0.0395999999999999	0.0	0.0	0.0032
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium_O	0.0077	0.0	0.0	0.0029	0.0056	0.0045	0.0028	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__UBA7485	0.0	0.0	0.0	0.0111	0.0095	0.0089	0.0	0.0	0.001
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__UBA1433|g__UBA1433	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0009	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum	0.0	0.0	0.0	0.0184	0.0390999999999999	0.0294	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Metalachnospira	0.0	0.0	0.0	0.0063999999999999	0.0091	0.0075	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Neoanaerotignum_A	0.0	0.0	0.0	0.0051	0.001	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Bianquea	0.0	0.0	0.0	0.0004	0.0017	0.0007	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Faecimorpha	0.0	0.0	0.0	0.0011	0.0034999999999999	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__CAG-274	0.0225	0.0114	0.0	0.0255999999999999	0.0218	0.0152	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__AF33-28	0.0	0.0	0.0	0.0021	0.0022	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor	0.1234	0.1596	0.014	0.2371	0.3018	0.2118999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter	0.4414	0.4903	0.0944	1.1947	1.2464000000000002	1.0285	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Alitiscatomonas	0.0826	0.0188	0.0	0.0802	0.0817	0.0599	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerobutyricum	0.3412	0.3304999999999999	0.1122	0.2387	0.2264	0.2298	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes	0.4377	0.369	0.1227	0.6909	0.6821	0.6765000000000001	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anthropogastromicrobium	0.4106	0.4503	0.163	0.1817	0.1916	0.1674	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bacteroides_F	0.0	0.0	0.0	0.0106	0.0097	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bariatricus	0.064	0.0539	0.0106	0.0854	0.0888999999999999	0.0909	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia	0.0425	0.0508	0.0154	0.0394	0.0389	0.0384	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A	2.1308	2.2028000000000008	0.4366	1.5263000000000009	1.5429999999999997	1.2858999999999996	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bovifimicola	0.0074	0.0	0.0	0.0108	0.0121	0.0099	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Brotaphodocola	0.0	0.0	0.0	0.0283999999999999	0.0285	0.0332	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Brotonthovivens	0.0	0.0	0.0	0.0066	0.002	0.004	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Butyribacter	0.0	0.0	0.0	0.0417	0.0534	0.0318	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Butyrivibrio	0.0	0.0	0.0	0.0067	0.0068	0.0041	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Butyrivibrio_A	0.0244	0.0342	0.0	0.0332999999999999	0.0445	0.0237	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-194	0.0147	0.0041	0.0	0.0137	0.0159	0.0109	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-303	0.0075	0.0	0.0	0.0044	0.0123	0.0057	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-411	0.0	0.0	0.0	0.0058	0.0033	0.0034	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-510	0.0	0.0	0.0	0.0031	0.0101	0.006	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-632	0.0	0.0	0.0	0.0022	0.0024	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-791	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-882	0.0	0.0	0.0	0.0167	0.022	0.0148	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAJJNI01	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CANRGO01	0.0	0.0	0.0	0.0141	0.0099	0.0236	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__COE1	0.0	0.0	0.0	0.0121	0.0167	0.0103	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Choladousia	0.0636	0.0537	0.0	0.0226	0.0255	0.0241	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Chordicoccus	0.0	0.0	0.0	0.0124	0.0065	0.0109	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_AP	0.0	0.0	0.0	0.0043	0.0041	0.002	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus	0.2127	0.2095	0.0196	0.261	0.2735	0.2532	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus_A	0.0832	0.0932	0.0	0.0467	0.0427	0.0402	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea	0.0191	0.0259	0.008	0.0439	0.0464	0.0441	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_A	0.1976	0.2289999999999999	0.0691	0.2624	0.2491	0.2398	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_B	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_D	0.0	0.0	0.0	0.0303	0.0287	0.0267	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella	0.0	0.0	0.0	0.0169999999999999	0.0262	0.0227999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster	0.0725	0.0572	0.0	0.0863	0.09	0.0746	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_F	0.0258	0.0118	0.0064	0.0584	0.0905	0.0532	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G	0.0415	0.0454	0.0	0.0795999999999999	0.1053	0.0683999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I	0.0293	0.018	0.0	0.0612	0.0542	0.0435	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas	0.0	0.0	0.0	0.0253	0.0172	0.0231	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus	0.0	0.0	0.0	0.006	0.0015	0.0027	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Fusicatenibacter	0.6587	0.6763	0.2006	0.4011	0.4125	0.3634	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Gallintestinimicrobium	0.0577	0.0503	0.0	0.0568	0.0665	0.0613	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Hominifimenecus	0.0499	0.0	0.0	0.0141	0.0141	0.0132	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Hominisplanchenecus	0.0764	0.065	0.0513	0.0576	0.0521	0.0417	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Hominisplanchenecus_A	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Hominiventricola	0.0216	0.0	0.0	0.0603999999999999	0.0640999999999999	0.0512	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__JAGOGN01	0.022	0.0	0.0	0.0097	0.0109	0.0423	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__JAGPKJ01	0.0	0.0	0.0	0.0005	0.0011	0.0021	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__JAGTTR01	0.0	0.0	0.0	0.0086	0.0055	0.005	0.0	0.0	0.0
