Contig_Names,HiFi_MAG_Pipeline
s36.ctg049269l,NA
s9705.ctg011101c,NA
s22915.ctg026854l,NA
s3491.ctg027824l,NA
s2682.ctg028199l,NA
s33856.ctg040512l,NA
s30863.ctg036687l,NA
s7984.ctg009104l,NA
s31923.ctg038039l,NA
s2732.ctg028188l,NA
s12126.ctg013934c,NA
s38798.ctg047307c,NA
s28958.ctg034305l,NA
s2217.ctg002459l,NA
s19620.ctg022888l,NA
s14809.ctg039999l,NA
s44027.ctg056849l,NA
s18911.ctg022031c,NA
s848.ctg006830l,NA
s14229.ctg016444l,NA
s182.ctg004983l,NA
s15695.ctg018193c,NA
s31424.ctg037422l,NA
s7491.ctg008504l,NA
s15494.ctg017958l,NA
s41936.ctg052483l,NA
s36.ctg042757l,NA
s36.ctg014868l,NA
s19982.ctg023334l,NA
s30.ctg007558l,NA
s482.ctg000531l,NA
s15245.ctg017660c,NA
s36.ctg057496l,NA
s10258.ctg011745l,NA
s31490.ctg037506l,NA
s38942.ctg047534l,NA
s38646.ctg047066l,NA
s11922.ctg013700c,NA
s8531.ctg009728l,NA
s38498.ctg046835l,NA
s15635.ctg018126l,NA
s8885.ctg010150l,NA
s7449.ctg058633l,NA
s31307.ctg037259l,NA
s2841.ctg014994l,NA
s5829.ctg006591l,NA
s29634.ctg035132l,NA
s36.ctg003039l,NA
s25745.ctg030330l,NA
s36.ctg010484l,NA
s18084.ctg021032l,NA
s24371.ctg028646l,NA
s34520.ctg041380l,NA
s27123.ctg032040l,NA
s67.ctg040347l,NA
s28777.ctg034076l,NA
s15021.ctg017378l,NA
s4581.ctg005134c,NA
s155.ctg000168l,NA
s36.ctg058346l,NA
s2324.ctg030171l,NA
s20953.ctg024472l,NA
s36.ctg054230l,NA
s36.ctg005733l,NA
s24940.ctg029337l,NA
s15137.ctg017533l,NA
s43114.ctg054793l,NA
s21466.ctg025095l,NA
s36.ctg001217l,NA
s36.ctg054826l,NA
s43831.ctg056307l,NA
s3491.ctg024812l,NA
s1.ctg027232l,NA
s11828.ctg013595l,NA
s30.ctg007545l,NA
s9950.ctg011386l,NA
s442.ctg010215l,NA
s36.ctg054116l,NA
s36.ctg046459l,NA
s27322.ctg032280l,NA
s6219.ctg007037l,NA
s6943.ctg010622l,NA
s45128.ctg059580l,NA
s9783.ctg011192l,NA
s28610.ctg033875l,NA
s41126.ctg051015l,NA
s981.ctg010765l,NA
s23265.ctg027293l,NA
s36.ctg051903l,NA
s36.ctg027865l,NA
s30418.ctg036129l,NA
s34409.ctg041236l,NA
s44240.ctg057395l,NA
s7158.ctg008112l,NA
s25992.ctg030631l,NA
s36.ctg053842l,NA
s30645.ctg036418l,NA
s23872.ctg028037l,NA
s686.ctg000757l,NA
s7338.ctg008328c,NA
s27280.ctg032233l,NA
s848.ctg030207l,NA
s1795.ctg011325l,NA
s1701.ctg052612l,NA
s12396.ctg014253l,NA
s43818.ctg056280c,NA
s13578.ctg015673l,NA
s36.ctg007425l,NA
s42460.ctg053499l,NA
s4009.ctg015897l,NA
s29297.ctg034726l,NA
s16557.ctg019222l,NA
s250.ctg055901l,NA
s36.ctg043986l,NA
s34828.ctg041783l,NA
s35657.ctg042864l,NA
s36.ctg044103l,NA
s24943.ctg029340l,NA
s39259.ctg048009l,NA
s18620.ctg021684l,NA
s23847.ctg028006l,NA
s33.ctg038842l,NA
s10861.ctg012461l,NA
s328.ctg000610l,NA
s30.ctg003710l,NA
s85.ctg000094l,NA
s36.ctg006641l,NA
s34764.ctg041697l,NA
s1003.ctg051363l,NA
s17914.ctg020830l,NA
s20204.ctg023606l,NA
s4053.ctg004534c,NA
s19416.ctg022648l,NA
s39532.ctg048446l,NA
s848.ctg040796l,NA
s12064.ctg013865c,NA
s36.ctg059593l,NA
s1847.ctg002042l,NA
s182.ctg006135l,NA
s7280.ctg008251l,NA
s11542.ctg013248l,NA
s36.ctg057902l,NA
s21161.ctg024714l,NA
s5133.ctg005777l,NA
s19005.ctg022141l,NA
s426.ctg048845l,NA
s32488.ctg038738l,NA
s29116.ctg034495l,NA
s34121.ctg040856l,NA
s30.ctg050813l,NA
s4422.ctg004959c,NA
s16776.ctg019477l,NA
s35793.ctg043044l,NA
s11020.ctg012660l,NA
s2682.ctg002986l,NA
s3230.ctg003609l,NA
s36.ctg043001l,NA
s35957.ctg043278l,NA
s738.ctg021676l,NA
s848.ctg042021l,NA
s22303.ctg026113l,NA
s25841.ctg030442l,NA
s12809.ctg014758l,NA
s32990.ctg039372l,NA
s30540.ctg036276l,NA
s32849.ctg039200l,NA
s16766.ctg019466l,NA
s118.ctg001351l,NA
s7769.ctg008841c,NA
s151.ctg043054l,NA
s42410.ctg053385l,NA
s19290.ctg022489l,NA
s21283.ctg024865l,NA
s22353.ctg026171l,NA
s36.ctg053839l,NA
s42213.ctg053011l,NA
s1525.ctg052877l,NA
s6492.ctg007349l,NA
s24774.ctg029138l,NA
s36.ctg048240l,NA
s29563.ctg035044l,NA
s4963.ctg033538l,NA
s30.ctg052964l,NA
s27765.ctg032818c,NA
s15998.ctg018557l,NA
s36.ctg021677l,NA
s8560.ctg009761l,NA
s27232.ctg032178l,NA
s2692.ctg002997l,NA
s426.ctg046319l,NA
s40998.ctg050801l,NA
s43701.ctg056013l,NA
s18520.ctg021557l,NA
s8373.ctg009547l,NA
s36.ctg056571l,NA
s981.ctg001078l,NA
s8323.ctg056427l,NA
s25317.ctg029790c,NA
s1526.ctg001682c,NA
s26977.ctg031848l,NA
s36.ctg048165l,NA
s2085.ctg002312c,NA
s30.ctg012401l,NA
s23083.ctg027073l,NA
s11099.ctg012749l,NA
s40323.ctg049682c,NA
s36.ctg032099l,NA
s21171.ctg024727l,NA
s36.ctg020150l,NA
s36.ctg051160l,NA
s15782.ctg018295l,NA
s3773.ctg004209l,NA
s37228.ctg045003l,NA
s10393.ctg011904c,NA
s36.ctg058807l,NA
s382.ctg057492l,NA
s595.ctg001977l,NA
s3829.ctg004277c,NA
s44414.ctg057821l,NA
s23157.ctg027163l,NA
s18009.ctg020946l,NA
s43540.ctg055657l,NA
s36.ctg056887l,NA
s430.ctg000477c,NA
s680.ctg057119l,NA
s7921.ctg011486l,NA
s8367.ctg009540l,NA
s877.ctg000966l,NA
s34973.ctg041961l,NA
s633.ctg000702l,NA
s40145.ctg049395l,NA
s13503.ctg043723l,NA
s36.ctg031333l,NA
s7394.ctg008393l,NA
s9750.ctg011151l,NA
s30.ctg037267l,NA
s11706.ctg013440l,NA
s379.ctg000418c,NA
s3609.ctg004025c,NA
s36.ctg016925l,NA
s4717.ctg005290l,NA
s13618.ctg015716l,NA
s9061.ctg010357c,NA
s15946.ctg018491c,NA
s990.ctg018134l,NA
s36.ctg052655l,NA
s26785.ctg031617l,NA
s11769.ctg013517l,NA
s7965.ctg009081l,NA
s5027.ctg005654l,NA
s182.ctg018912l,NA
s17601.ctg020454l,NA
s29538.ctg035015l,NA
s36.ctg034277l,NA
s7117.ctg008065l,NA
s5968.ctg009786l,NA
s7647.ctg008690l,NA
s33128.ctg039551l,NA
s36.ctg022091l,NA
s1905.ctg052106l,NA
s24191.ctg028433l,NA
s12553.ctg014452l,NA
s44384.ctg057750l,NA
s4088.ctg004573l,NA
s4254.ctg004759l,NA
s3165.ctg006961l,NA
s9305.ctg010633l,NA
s29208.ctg034612l,NA
s30754.ctg036555l,NA
s16864.ctg019583l,NA
s2682.ctg060524l,NA
s9234.ctg010555l,NA
s2951.ctg003284l,NA
s507.ctg000558l,NA
s27991.ctg033092c,NA
s15621.ctg018111l,NA
s36.ctg049421l,NA
s118.ctg032018l,NA
s6610.ctg030089l,NA
s25111.ctg029530l,NA
s7.ctg025629l,NA
s30.ctg011150l,NA
s18207.ctg021177c,NA
s30.ctg028575l,NA
s9996.ctg011437l,NA
s37025.ctg044737c,NA
s2120.ctg002353l,NA
s10918.ctg012531c,NA
s30.ctg006507l,NA
s848.ctg053910l,NA
s10240.ctg011725l,NA
s2608.ctg002900l,NA
s15986.ctg018543l,NA
s1905.ctg040003l,NA
s17365.ctg020170l,NA
s41831.ctg052286l,NA
s41104.ctg050973l,NA
s2734.ctg043302l,NA
s1840.ctg027481l,NA
s555.ctg028838l,NA
s30255.ctg035925l,NA
s35505.ctg042658l,NA
s7415.ctg008418l,NA
s27986.ctg033085l,NA
s44373.ctg057726l,NA
s24831.ctg029209l,NA
s382.ctg000421l,NA
s36.ctg047823l,NA
s36.ctg054790l,NA
s140.ctg000152l,NA
s2224.ctg024177l,NA
s42851.ctg054233l,NA
s7751.ctg008815l,NA
s981.ctg050443l,NA
s3202.ctg003574l,NA
s18041.ctg020980c,NA
s6152.ctg006964l,NA
s30.ctg059095l,NA
s6606.ctg007482c,NA
s38105.ctg046253l,NA
s36.ctg037162l,NA
s11763.ctg013511l,NA
s17259.ctg020041l,NA
s832.ctg018522l,NA
s1592.ctg001756l,NA
s37902.ctg045954l,NA
s19283.ctg022481l,NA
s36.ctg036254l,NA
s18384.ctg021388l,NA
s32648.ctg038939l,NA
s29383.ctg034829l,NA
s39423.ctg048278l,NA
s26046.ctg030693l,NA
s25358.ctg029839l,NA
s20185.ctg023583l,NA
s30681.ctg036468l,NA
s38460.ctg046788l,NA
s13370.ctg025915l,NA
s26948.ctg031810l,NA
s28132.ctg033271l,NA
s36.ctg030130l,NA
s67.ctg058464l,NA
s15429.ctg017881l,NA
s36.ctg042744l,NA
s155.ctg047636l,NA
s36.ctg050977l,NA
s4679.ctg005249l,NA
s30269.ctg035943l,NA
s36.ctg057785l,NA
s14533.ctg016800l,NA
s36.ctg060356l,NA
s2732.ctg056362l,NA
s14067.ctg016254l,NA
s18223.ctg021197l,NA
s1358.ctg001499l,NA
s34232.ctg041002l,NA
s180.ctg020858l,NA
s2837.ctg003156c,NA
s4717.ctg023872l,NA
s36.ctg019713l,NA
s35639.ctg042842l,NA
s18839.ctg021948l,NA
s67.ctg034072l,NA
s10681.ctg012254l,NA
s8196.ctg020082l,NA
s21836.ctg025555l,NA
s990.ctg010506l,NA
s26055.ctg030705l,NA
s24609.ctg028935l,NA
s17183.ctg019956c,NA
s40625.ctg050169l,NA
s17121.ctg019883c,NA
s67.ctg051598l,NA
s36.ctg030404l,NA
s40227.ctg049533l,NA
s39942.ctg049072l,NA
s1840.ctg055330l,NA
s36.ctg059530l,NA
s7547.ctg008570l,NA
s36.ctg058745l,NA
s924.ctg059857l,NA
s13377.ctg015418l,NA
s7895.ctg028814l,NA
s22687.ctg026577l,NA
s20620.ctg024082l,NA
s25444.ctg029945l,NA
s30096.ctg035717l,NA
s10404.ctg011916l,NA
s34634.ctg041524l,NA
s36.ctg056352l,NA
s36.ctg050446l,NA
s37244.ctg045028l,NA
s36.ctg032373l,NA
s7993.ctg009115l,NA
s36363.ctg043845l,NA
s22624.ctg026508l,NA
s8368.ctg009542l,NA
s17798.ctg020693l,NA
s36.ctg046545l,NA
s5365.ctg006054l,NA
s3962.ctg004429l,NA
s28.ctg000061l,NA
s21663.ctg025336l,NA
s1700.ctg001878l,NA
s26961.ctg031826l,NA
s8169.ctg009312c,NA
s981.ctg001479l,NA
s1051.ctg053179l,NA
s8520.ctg009714l,NA
s30837.ctg036653l,NA
s8526.ctg009721l,NA
s4445.ctg004982l,NA
s27248.ctg032197l,NA
s12263.ctg014096l,NA
s9083.ctg010388l,NA
s2794.ctg003111l,NA
s30139.ctg035772l,NA
s426.ctg036339l,NA
s31794.ctg037890l,NA
s34748.ctg041679l,NA
s12963.ctg014937l,NA
s36.ctg030760l,NA
s28919.ctg034255l,NA
s6734.ctg007630c,NA
s6663.ctg007552c,NA
s14280.ctg016502c,NA
s19545.ctg022803l,NA
s36.ctg032537l,NA
s36.ctg056187l,NA
s13971.ctg016137l,NA
s2291.ctg018685l,NA
s15489.ctg017952l,NA
s329.ctg016393l,NA
s2564.ctg015931l,NA
s27887.ctg032961l,NA
s1.ctg000002l,NA
s34910.ctg041884l,NA
s30.ctg034301l,NA
s2025.ctg002244l,NA
s20725.ctg024206l,NA
s43548.ctg055673l,NA
s22359.ctg026177l,NA
s30.ctg023631l,NA
s3701.ctg004127l,NA
s36.ctg058674l,NA
s42214.ctg053012l,NA
s24963.ctg029362l,NA
s155.ctg038259l,NA
s151.ctg027381l,NA
s30.ctg043218l,NA
s39117.ctg047797l,NA
s8385.ctg009560l,NA
s36.ctg050662l,NA
s17047.ctg019799l,NA
s5740.ctg006487c,NA
s981.ctg024331l,NA
s8547.ctg009744c,NA
s17625.ctg020479c,NA
s36.ctg048568l,NA
s18066.ctg021010l,NA
s6579.ctg007454l,NA
s24158.ctg028394l,NA
s29982.ctg035568l,NA
s20630.ctg024092l,NA
s4509.ctg005053l,NA
s36453.ctg043969l,NA
s1851.ctg002047c,NA
s7179.ctg008134l,NA
s10582.ctg012134l,NA
s214.ctg049320l,NA
s30882.ctg036711l,NA
s12640.ctg014557c,NA
s30.ctg033575l,NA
s31557.ctg037590l,NA
s4776.ctg005360l,NA
s14279.ctg016501l,NA
s5254.ctg005927c,NA
s20984.ctg024509l,NA
s127.ctg000138l,NA
s36.ctg020044l,NA
s4606.ctg005162l,NA
s36.ctg060011l,NA
s32331.ctg038556l,NA
s37271.ctg045066l,NA
s182.ctg015106l,NA
s2991.ctg028787l,NA
s16271.ctg018882l,NA
s848.ctg027063l,NA
s6784.ctg007685l,NA
s36.ctg036237l,NA
s36.ctg055756l,NA
s31574.ctg037612c,NA
s2009.ctg053512l,NA
s36.ctg044303l,NA
s36.ctg056519l,NA
s67.ctg003551l,NA
s36875.ctg044527l,NA
s11397.ctg013086l,NA
s36.ctg056669l,NA
s2473.ctg049843l,NA
s16088.ctg018660c,NA
s5934.ctg006706l,NA
s36.ctg057985l,NA
s30.ctg002710l,NA
s30.ctg033483l,NA
s36.ctg060333l,NA
s9078.ctg010381c,NA
s36.ctg013706l,NA
s4835.ctg054962l,NA
s6854.ctg007766l,NA
s5629.ctg006357l,NA
s36.ctg054312l,NA
s13370.ctg025665l,NA
s981.ctg005752l,NA
s32125.ctg038299l,NA
s12207.ctg014029l,NA
s6081.ctg006884l,NA
s36.ctg051627l,NA
s36387.ctg043878l,NA
s180.ctg043169l,NA
s4990.ctg005611c,NA
s3959.ctg004426l,NA
s9396.ctg010746l,NA
s36383.ctg043873l,NA
s24470.ctg028765l,NA
s36.ctg020367l,NA
s29721.ctg035243c,NA
s30.ctg054260l,NA
s9721.ctg011117c,NA
s7427.ctg008431l,NA
s24950.ctg029348l,NA
s35741.ctg042978l,NA
s2939.ctg003271l,NA
s14938.ctg017277l,NA
s27679.ctg032710c,NA
s36.ctg057199l,NA
s10363.ctg011868l,NA
s41026.ctg050856l,NA
s24161.ctg028397l,NA
s19500.ctg022751l,NA
s36.ctg033144l,NA
s67.ctg036970l,NA
s36.ctg046650l,NA
s7.ctg005808l,NA
s11098.ctg020143l,NA
s12214.ctg014036l,NA
s36.ctg022509l,NA
s848.ctg018267l,NA
s19523.ctg022778l,NA
s871.ctg000960l,NA
s36.ctg040890l,NA
s4260.ctg004766l,NA
s8078.ctg009209l,NA
s25419.ctg029911c,NA
s31712.ctg037784l,NA
s9768.ctg011175l,NA
s3062.ctg003408l,NA
s2206.ctg002448l,NA
s21953.ctg025698l,NA
s12944.ctg014917l,NA
s27077.ctg031974l,NA
s1634.ctg001804l,NA
s25070.ctg029486l,NA
s3901.ctg004359l,NA
s2318.ctg002572l,NA
s42127.ctg052848l,NA
s22916.ctg026855c,NA
s4151.ctg004643l,NA
s3506.ctg033335l,NA
s49.ctg000050c,NA
s16621.ctg019300l,NA
s6622.ctg007503l,NA
s3845.ctg022012l,NA
s13467.ctg015536l,NA
s36.ctg015770l,NA
s36.ctg038379l,NA
s6940.ctg007860c,NA
s2324.ctg027161l,NA
s3406.ctg003802c,NA
s2306.ctg002559l,NA
s36.ctg048965l,NA
s27992.ctg033093c,NA
s30.ctg023780l,NA
s1840.ctg044383l,NA
s14404.ctg016651l,NA
s18343.ctg021337l,NA
s7269.ctg043102l,NA
s9769.ctg011176l,NA
s7996.ctg016883l,NA
s17508.ctg020338l,NA
s30.ctg034139l,NA
s38761.ctg047246l,NA
s30.ctg007783l,NA
s12798.ctg014744l,NA
s6521.ctg007381l,NA
s33.ctg059418l,NA
s9477.ctg010837l,NA
s36.ctg056616l,NA
s7323.ctg018114l,NA
s36.ctg039423l,NA
s2457.ctg002723c,NA
s7140.ctg050282l,NA
s36.ctg054769l,NA
s30.ctg004457l,NA
s3579.ctg035294l,NA
s24129.ctg028357l,NA
s30538.ctg036274l,NA
s27305.ctg032261l,NA
s9471.ctg035808l,NA
s15623.ctg018113l,NA
s36.ctg003172l,NA
s27897.ctg032972l,NA
s762.ctg000839l,NA
s20956.ctg024475c,NA
s10376.ctg011883l,NA
s6646.ctg058034l,NA
s36.ctg054837l,NA
s1860.ctg002059l,NA
s1180.ctg001300l,NA
s25955.ctg030581l,NA
s15610.ctg031069l,NA
s10200.ctg011676l,NA
s5482.ctg006193l,NA
s31507.ctg037526c,NA
s18689.ctg021761l,NA
s22661.ctg026548l,NA
s36.ctg005784l,NA
s30.ctg027402l,NA
s26229.ctg030935l,NA
s36.ctg037005l,NA
s17917.ctg020834l,NA
s36.ctg054709l,NA
s36.ctg058974l,NA
s118.ctg050706l,NA
s41189.ctg051126l,NA
s26323.ctg031043l,NA
s22525.ctg026390l,NA
s1389.ctg001531l,NA
s15113.ctg017496l,NA
s6752.ctg007651l,NA
s738.ctg003593l,NA
s1021.ctg001122l,NA
s848.ctg058730l,NA
s13.ctg019807l,NA
s37283.ctg045082l,NA
s36.ctg043030l,NA
s30943.ctg036784c,NA
s738.ctg058454l,NA
s36.ctg050533l,NA
s13503.ctg059298l,NA
s36.ctg050206l,NA
s9978.ctg026939l,NA
s3138.ctg003499l,NA
s3386.ctg003779l,NA
s35096.ctg042123l,NA
s257.ctg025935l,NA
s13461.ctg015529l,NA
s2705.ctg003012l,NA
s15527.ctg018000l,NA
s6301.ctg007137l,NA
s3160.ctg003527l,NA
s17767.ctg020658l,NA
s15627.ctg018118l,NA
s2128.ctg047496l,NA
s33217.ctg039661l,NA
s37131.ctg044877l,NA
s14098.ctg016286l,NA
s1898.ctg002103l,NA
s1088.ctg001200l,NA
s6241.ctg007062l,NA
s12479.ctg014361l,NA
s26074.ctg030726l,NA
s42081.ctg052767l,NA
s13980.ctg016148l,NA
s462.ctg000511l,NA
s13424.ctg015482l,NA
s36.ctg008665l,NA
s21271.ctg024852l,NA
s24595.ctg028920l,NA
s7833.ctg008920l,NA
s14875.ctg017209l,NA
s118.ctg042438l,NA
s2931.ctg003262l,NA
s8334.ctg009501c,NA
s19648.ctg022919l,NA
s36.ctg013197l,NA
s36.ctg052876l,NA
s25645.ctg030200l,NA
s18484.ctg021511l,NA
s36.ctg001866l,NA
s36.ctg002389l,NA
s12931.ctg014904l,NA
s2128.ctg046770l,NA
s30.ctg041008l,NA
s30.ctg005709l,NA
s21252.ctg024830l,NA
s17749.ctg020637l,NA
s1842.ctg002036l,NA
s36.ctg048791l,NA
s16352.ctg018978l,NA
s16244.ctg018849c,NA
s26525.ctg031290l,NA
s36.ctg058791l,NA
s43062.ctg054681l,NA
s155.ctg013586l,NA
s37734.ctg045704l,NA
s36.ctg028221l,NA
s28611.ctg033876l,NA
s27334.ctg032293l,NA
s2682.ctg011244l,NA
s30.ctg045944l,NA
s30517.ctg036247l,NA
s426.ctg026630l,NA
s36.ctg011823l,NA
s98.ctg029366l,NA
s36.ctg032728l,NA
s26045.ctg030692l,NA
s22322.ctg026135l,NA
s10774.ctg012363c,NA
s30125.ctg035755l,NA
s981.ctg019708l,NA
s30.ctg003497l,NA
s927.ctg002204l,NA
s36.ctg035283l,NA
s6149.ctg025240l,NA
s9399.ctg010750l,NA
s17908.ctg020823l,NA
s30.ctg040365l,NA
s39196.ctg047911l,NA
s848.ctg056817l,NA
s31340.ctg037309l,NA
s1710.ctg001888l,NA
s16013.ctg018573l,NA
s14809.ctg017131l,NA
s26687.ctg031497l,NA
s44226.ctg057363l,NA
s26524.ctg031289l,NA
s42364.ctg053308l,NA
s15411.ctg017862c,NA
s2224.ctg023094l,NA
s7433.ctg008438l,NA
s24218.ctg028467l,NA
s1482.ctg001634c,NA
s36.ctg012489l,NA
s42232.ctg053041l,NA
s31131.ctg037025l,NA
s17550.ctg020392l,NA
s25255.ctg029713l,NA
s19935.ctg023272l,NA
s36429.ctg043938l,NA
s36.ctg055891l,NA
s756.ctg000833l,NA
s13218.ctg015230l,NA
s67.ctg018510l,NA
s1738.ctg001919l,NA
s6498.ctg007356l,NA
s23219.ctg027239c,NA
s29050.ctg034413l,NA
s40260.ctg049581l,NA
s4717.ctg014221l,NA
s7449.ctg017746l,NA
s30.ctg026546l,NA
s23020.ctg026991l,NA
s36.ctg036163l,NA
s12749.ctg024144l,NA
s431.ctg000478c,NA
s4922.ctg005527c,NA
s36.ctg052120l,NA
s4967.ctg005585l,NA
s27215.ctg032156l,NA
s7140.ctg051550l,NA
s12924.ctg014895l,NA
s5964.ctg006738c,NA
s30.ctg009386l,NA
s10832.ctg012427l,NA
s32979.ctg039359l,NA
s31333.ctg037298l,NA
s27093.ctg031996l,NA
s6830.ctg007736c,NA
s36.ctg041800l,NA
s26618.ctg031410l,NA
s19135.ctg022311l,NA
s5562.ctg006284l,NA
s11644.ctg013367l,NA
s20637.ctg024099l,NA
s27056.ctg031952l,NA
s14730.ctg017034c,NA
s2324.ctg059268l,NA
s674.ctg042814l,NA
s31538.ctg037563l,NA
s4861.ctg005458c,NA
s24976.ctg029377l,NA
s214.ctg053078l,NA
s27095.ctg031998c,NA
s680.ctg000923l,NA
s21920.ctg025656l,NA
s11728.ctg013467l,NA
s23981.ctg028171c,NA
s17814.ctg020717l,NA
s25093.ctg029511l,NA
s15316.ctg017749c,NA
s15241.ctg017655l,NA
s15416.ctg017867l,NA
s21188.ctg024748l,NA
s3599.ctg004015c,NA
s38489.ctg046823l,NA
s15104.ctg017483l,NA
s22954.ctg026906l,NA
s9483.ctg010843l,NA
s18661.ctg021729l,NA
s36.ctg018666l,NA
s4324.ctg004838l,NA
s38839.ctg047376l,NA
s25465.ctg029970l,NA
s23431.ctg027504c,NA
s10.ctg000011l,NA
s36.ctg049582l,NA
s5889.ctg023485l,NA
s30.ctg038248l,NA
s9000.ctg022807l,NA
s8045.ctg009173l,NA
s2075.ctg036082l,NA
s3080.ctg003426l,NA
s5187.ctg005843l,NA
s30.ctg014469l,NA
s7760.ctg037907l,NA
s17500.ctg020329l,NA
s17980.ctg020908l,NA
s37833.ctg045848l,NA
s832.ctg032919l,NA
s30.ctg048806l,NA
s5651.ctg047794l,NA
s9342.ctg010679l,NA
s31644.ctg037704l,NA
s3173.ctg037571l,NA
s848.ctg041273l,NA
s36.ctg039529l,NA
s33214.ctg039657l,NA
s29493.ctg034961l,NA
s15384.ctg045780l,NA
s36.ctg038922l,NA
s36.ctg047221l,NA
s36.ctg047895l,NA
s2065.ctg002290l,NA
s34088.ctg040819l,NA
s14547.ctg016816l,NA
s5624.ctg006352l,NA
s27195.ctg032129c,NA
s28710.ctg033993l,NA
s1003.ctg050939l,NA
s494.ctg000543l,NA
s14398.ctg016644l,NA
s25831.ctg030432l,NA
s4286.ctg004797l,NA
s7132.ctg008084l,NA
s7838.ctg008925l,NA
s6618.ctg007498l,NA
s2245.ctg002490c,NA
s9000.ctg050350l,NA
s7.ctg026015l,NA
s2277.ctg057841l,NA
s8554.ctg009754l,NA
s10213.ctg011694c,NA
s36.ctg029190l,NA
s30053.ctg035660l,NA
s17546.ctg020387l,NA
s10913.ctg012526l,NA
s18941.ctg022064l,NA
s17587.ctg020438c,NA
s36.ctg013360l,NA
s1366.ctg001507c,NA
s17338.ctg020136l,NA
s29501.ctg034969l,NA
s14202.ctg016411l,NA
s30947.ctg036788l,NA
s13533.ctg046379l,NA
s16140.ctg018722l,NA
s42167.ctg052922l,NA
s8515.ctg009707l,NA
s12085.ctg013888l,NA
s36403.ctg043901l,NA
s6217.ctg007035l,NA
s23268.ctg027296l,NA
s30.ctg054338l,NA
s25022.ctg029433l,NA
s21884.ctg025611l,NA
s1028.ctg001129l,NA
s28804.ctg034110c,NA
s6035.ctg049940l,NA
s11794.ctg013552l,NA
s36.ctg048906l,NA
s1905.ctg031529l,NA
s24939.ctg029336l,NA
s34110.ctg040843l,NA
s196.ctg000216c,NA
s37187.ctg044952l,NA
s6064.ctg006859l,NA
s30.ctg008662l,NA
s4020.ctg004497l,NA
s36.ctg052928l,NA
s17385.ctg020196l,NA
s18443.ctg021465l,NA
s1344.ctg001481l,NA
s19814.ctg023126l,NA
s13472.ctg034816l,NA
s36.ctg040376l,NA
s36.ctg052351l,NA
s42975.ctg054491l,NA
s2352.ctg035033l,NA
s9516.ctg010883l,NA
s1795.ctg025018l,NA
s118.ctg050330l,NA
s36.ctg051834l,NA
s9000.ctg022643l,NA
s13635.ctg015734l,NA
s36.ctg054136l,NA
s20817.ctg024316l,NA
s36.ctg023295l,NA
s10479.ctg012015l,NA
s14328.ctg016556c,NA
s13289.ctg015313l,NA
s924.ctg052326l,NA
s36.ctg017512l,NA
s12763.ctg014703l,NA
s12009.ctg013804l,NA
s36.ctg054945l,NA
s24476.ctg028771l,NA
s1970.ctg004644l,NA
s5.ctg058783l,NA
s37941.ctg046022l,NA
s34876.ctg041842l,NA
s15087.ctg017459c,NA
s36.ctg051007l,NA
s32270.ctg038484l,NA
s5783.ctg006542c,NA
s432.ctg000479l,NA
s28275.ctg033461l,NA
s36.ctg045251l,NA
s5921.ctg020532l,NA
s9617.ctg011001l,NA
s30.ctg008190l,NA
s38682.ctg047121l,NA
s36.ctg057959l,NA
s36.ctg008982l,NA
s31373.ctg037354l,NA
s41131.ctg051027l,NA
s43064.ctg054686l,NA
s4144.ctg004635l,NA
s35190.ctg042234l,NA
s2223.ctg002466c,NA
s329.ctg041517l,NA
s7306.ctg008289l,NA
s17514.ctg020347l,NA
s42325.ctg053225l,NA
s36.ctg045617l,NA
s20463.ctg023905l,NA
s31162.ctg037068l,NA
s12665.ctg014588l,NA
s15439.ctg017891l,NA
s10186.ctg011660c,NA
s1016.ctg039329l,NA
s27018.ctg031898c,NA
s8158.ctg009301l,NA
s67.ctg026186l,NA
s188.ctg000208l,NA
s6035.ctg032205l,NA
s257.ctg035070l,NA
s26000.ctg030640l,NA
s38091.ctg046230l,NA
s2324.ctg059686l,NA
s15612.ctg045104l,NA
s44603.ctg058262l,NA
s42235.ctg053047l,NA
s25839.ctg030440l,NA
s42823.ctg054177l,NA
s7259.ctg008225l,NA
s21558.ctg055186l,NA
s2035.ctg002255c,NA
s36.ctg053915l,NA
s20401.ctg023832l,NA
s29017.ctg034375l,NA
s6770.ctg007671c,NA
s16232.ctg018836l,NA
s600.ctg000663l,NA
s35289.ctg042351l,NA
s3241.ctg054959l,NA
s12831.ctg014780l,NA
s16505.ctg019163l,NA
s36.ctg052341l,NA
s30.ctg000087l,NA
s251.ctg000279c,NA
s2324.ctg059834l,NA
s39556.ctg048480l,NA
s36.ctg045873l,NA
s36.ctg043627l,NA
s6233.ctg007052c,NA
s36.ctg040227l,NA
s36521.ctg044062l,NA
s7360.ctg008353l,NA
s21400.ctg025020l,NA
s370.ctg036886l,NA
s16351.ctg018977l,NA
s30.ctg001337l,NA
s21624.ctg025285l,NA
s1510.ctg056711l,NA
s28458.ctg033689l,NA
s27152.ctg032078l,NA
s3466.ctg003867l,NA
s5889.ctg015365l,NA
s7760.ctg016129l,NA
s36.ctg054752l,NA
s4832.ctg058573l,NA
s2651.ctg002949l,NA
s848.ctg017646l,NA
s10509.ctg012049c,NA
s6679.ctg007571l,NA
s8524.ctg009719c,NA
s20186.ctg023584l,NA
